"cnty_fips","display_name","Value","theme_range"
48087,"""Collingsworth, (TX)""",-1,
48089,"""Colorado, (TX)""",18.5,"18.1 - 21.0 (36)"
48091,"""Comal, (TX)""",15,"15.0 - 18.0 (38)"
48093,"""Comanche, (TX)""",22.7,"21.1 - 24.0 (37)"
48095,"""Concho, (TX)""",-1,
48097,"""Cooke, (TX)""",18.7,"18.1 - 21.0 (36)"
48099,"""Coryell, (TX)""",16.5,"15.0 - 18.0 (38)"
48101,"""Cottle, (TX)""",-1,
48103,"""Crane, (TX)""",-1,
48105,"""Crockett, (TX)""",-1,
48107,"""Crosby, (TX)""",-1,
48109,"""Culberson, (TX)""",-1,
48111,"""Dallam, (TX)""",16.2,"15.0 - 18.0 (38)"
48113,"""Dallas, (TX)""",15.3,"15.0 - 18.0 (38)"
48115,"""Dawson, (TX)""",24.3,"24.1 - 70.3 (36)"
48117,"""Deaf Smith, (TX)""",11,"8.7 - 14.9 (37)"
48119,"""Delta, (TX)""",21.1,"21.1 - 24.0 (37)"
48121,"""Denton, (TX)""",17.3,"15.0 - 18.0 (38)"
48123,"""DeWitt, (TX)""",25.2,"24.1 - 70.3 (36)"
48125,"""Dickens, (TX)""",-1,
48127,"""Dimmit, (TX)""",25,"24.1 - 70.3 (36)"
48129,"""Donley, (TX)""",-1,
48131,"""Duval, (TX)""",44.2,"24.1 - 70.3 (36)"
48133,"""Eastland, (TX)""",27.4,"24.1 - 70.3 (36)"
48135,"""Ector, (TX)""",25.9,"24.1 - 70.3 (36)"
48137,"""Edwards, (TX)""",-1,
48139,"""Ellis, (TX)""",19.4,"18.1 - 21.0 (36)"
48141,"""El Paso, (TX)""",12.1,"8.7 - 14.9 (37)"
48143,"""Erath, (TX)""",25.1,"24.1 - 70.3 (36)"
48145,"""Falls, (TX)""",20.1,"18.1 - 21.0 (36)"
48147,"""Fannin, (TX)""",14.6,"8.7 - 14.9 (37)"
48149,"""Fayette, (TX)""",18.8,"18.1 - 21.0 (36)"
48151,"""Fisher, (TX)""",-1,
48153,"""Floyd, (TX)""",-1,
48155,"""Foard, (TX)""",-1,
48157,"""Fort Bend, (TX)""",17.1,"15.0 - 18.0 (38)"
48159,"""Franklin, (TX)""",20.3,"18.1 - 21.0 (36)"
48161,"""Freestone, (TX)""",21.8,"21.1 - 24.0 (37)"
48163,"""Frio, (TX)""",33.2,"24.1 - 70.3 (36)"
48165,"""Gaines, (TX)""",14.5,"8.7 - 14.9 (37)"
48167,"""Galveston, (TX)""",22.9,"21.1 - 24.0 (37)"
48169,"""Garza, (TX)""",38,"24.1 - 70.3 (36)"
48171,"""Gillespie, (TX)""",11.2,"8.7 - 14.9 (37)"
48173,"""Glasscock, (TX)""",-1,
48175,"""Goliad, (TX)""",-1,
48177,"""Gonzales, (TX)""",13.5,"8.7 - 14.9 (37)"
48179,"""Gray, (TX)""",15.7,"15.0 - 18.0 (38)"
48181,"""Grayson, (TX)""",18.7,"18.1 - 21.0 (36)"
48183,"""Gregg, (TX)""",21.4,"21.1 - 24.0 (37)"
48185,"""Grimes, (TX)""",13.5,"8.7 - 14.9 (37)"
48187,"""Guadalupe, (TX)""",15.8,"15.0 - 18.0 (38)"
48189,"""Hale, (TX)""",20.8,"18.1 - 21.0 (36)"
48191,"""Hall, (TX)""",28.7,"24.1 - 70.3 (36)"
48193,"""Hamilton, (TX)""",70.3,"24.1 - 70.3 (36)"
48195,"""Hansford, (TX)""",-1,
48197,"""Hardeman, (TX)""",-1,
48199,"""Hardin, (TX)""",18,"15.0 - 18.0 (38)"
48201,"""Harris, (TX)""",17.4,"15.0 - 18.0 (38)"
48203,"""Harrison, (TX)""",22.8,"21.1 - 24.0 (37)"
48205,"""Hartley, (TX)""",-1,
48207,"""Haskell, (TX)""",-1,
48209,"""Hays, (TX)""",14,"8.7 - 14.9 (37)"
48211,"""Hemphill, (TX)""",-1,
48213,"""Henderson, (TX)""",23.5,"21.1 - 24.0 (37)"
48215,"""Hidalgo, (TX)""",23.5,"21.1 - 24.0 (37)"
48217,"""Hill, (TX)""",22.6,"21.1 - 24.0 (37)"
48219,"""Hockley, (TX)""",18,"15.0 - 18.0 (38)"
48221,"""Hood, (TX)""",13.9,"8.7 - 14.9 (37)"
48223,"""Hopkins, (TX)""",15.5,"15.0 - 18.0 (38)"
48225,"""Houston, (TX)""",23.4,"21.1 - 24.0 (37)"
48227,"""Howard, (TX)""",22.6,"21.1 - 24.0 (37)"
48229,"""Hudspeth, (TX)""",-1,
48231,"""Hunt, (TX)""",24.2,"24.1 - 70.3 (36)"
48233,"""Hutchinson, (TX)""",13.1,"8.7 - 14.9 (37)"
48235,"""Irion, (TX)""",-1,
48237,"""Jack, (TX)""",32.8,"24.1 - 70.3 (36)"
48239,"""Jackson, (TX)""",16.4,"15.0 - 18.0 (38)"
48241,"""Jasper, (TX)""",18.7,"18.1 - 21.0 (36)"
48243,"""Jeff Davis, (TX)""",-1,
48245,"""Jefferson, (TX)""",20.8,"18.1 - 21.0 (36)"
48247,"""Jim Hogg, (TX)""",-1,
48249,"""Jim Wells, (TX)""",26.5,"24.1 - 70.3 (36)"
48251,"""Johnson, (TX)""",24.9,"24.1 - 70.3 (36)"
48253,"""Jones, (TX)""",21.2,"21.1 - 24.0 (37)"
48255,"""Karnes, (TX)""",20.1,"18.1 - 21.0 (36)"
48257,"""Kaufman, (TX)""",26.1,"24.1 - 70.3 (36)"
48259,"""Kendall, (TX)""",14.2,"8.7 - 14.9 (37)"
48261,"""Kenedy, (TX)""",-1,
48263,"""Kent, (TX)""",-1,
48265,"""Kerr, (TX)""",11.4,"8.7 - 14.9 (37)"
48267,"""Kimble, (TX)""",-1,
48269,"""King, (TX)""",-1,
48271,"""Kinney, (TX)""",-1,
48273,"""Kleberg, (TX)""",44.6,"24.1 - 70.3 (36)"
48275,"""Knox, (TX)""",34.3,"24.1 - 70.3 (36)"
48277,"""Lamar, (TX)""",21.5,"21.1 - 24.0 (37)"
48279,"""Lamb, (TX)""",17.2,"15.0 - 18.0 (38)"
48281,"""Lampasas, (TX)""",16.1,"15.0 - 18.0 (38)"
48283,"""La Salle, (TX)""",42.6,"24.1 - 70.3 (36)"
48285,"""Lavaca, (TX)""",8.9,"8.7 - 14.9 (37)"
48287,"""Lee, (TX)""",22.9,"21.1 - 24.0 (37)"
48289,"""Leon, (TX)""",18.9,"18.1 - 21.0 (36)"
48291,"""Liberty, (TX)""",27.2,"24.1 - 70.3 (36)"
48293,"""Limestone, (TX)""",23.6,"21.1 - 24.0 (37)"
48295,"""Lipscomb, (TX)""",-1,
48297,"""Live Oak, (TX)""",27.2,"24.1 - 70.3 (36)"
48299,"""Llano, (TX)""",11.1,"8.7 - 14.9 (37)"
48301,"""Loving, (TX)""",-1,
48303,"""Lubbock, (TX)""",23.1,"21.1 - 24.0 (37)"
48305,"""Lynn, (TX)""",-1,
48307,"""McCulloch, (TX)""",-1,
48309,"""McLennan, (TX)""",13.5,"8.7 - 14.9 (37)"
48311,"""McMullen, (TX)""",-1,
48313,"""Madison, (TX)""",13.3,"8.7 - 14.9 (37)"
48315,"""Marion, (TX)""",23.8,"21.1 - 24.0 (37)"
48317,"""Martin, (TX)""",-1,
48319,"""Mason, (TX)""",-1,
48321,"""Matagorda, (TX)""",15.1,"15.0 - 18.0 (38)"
48323,"""Maverick, (TX)""",29.8,"24.1 - 70.3 (36)"
48325,"""Medina, (TX)""",16.4,"15.0 - 18.0 (38)"
48327,"""Menard, (TX)""",-1,
48329,"""Midland, (TX)""",13.8,"8.7 - 14.9 (37)"
48331,"""Milam, (TX)""",10.4,"8.7 - 14.9 (37)"
48333,"""Mills, (TX)""",-1,
48335,"""Mitchell, (TX)""",-1,
48337,"""Montague, (TX)""",22.6,"21.1 - 24.0 (37)"
48339,"""Montgomery, (TX)""",21.1,"21.1 - 24.0 (37)"
48341,"""Moore, (TX)""",19.3,"18.1 - 21.0 (36)"
48343,"""Morris, (TX)""",11.4,"8.7 - 14.9 (37)"
48345,"""Motley, (TX)""",-1,
48347,"""Nacogdoches, (TX)""",25.9,"24.1 - 70.3 (36)"
48349,"""Navarro, (TX)""",22.3,"21.1 - 24.0 (37)"
48351,"""Newton, (TX)""",17.5,"15.0 - 18.0 (38)"
48353,"""Nolan, (TX)""",21,"18.1 - 21.0 (36)"
48355,"""Nueces, (TX)""",21.4,"21.1 - 24.0 (37)"
48357,"""Ochiltree, (TX)""",-1,
48359,"""Oldham, (TX)""",-1,
48361,"""Orange, (TX)""",23.1,"21.1 - 24.0 (37)"
48363,"""Palo Pinto, (TX)""",22.4,"21.1 - 24.0 (37)"
48365,"""Panola, (TX)""",22.5,"21.1 - 24.0 (37)"
48367,"""Parker, (TX)""",18.2,"18.1 - 21.0 (36)"
48369,"""Parmer, (TX)""",-1,
48371,"""Pecos, (TX)""",14.7,"8.7 - 14.9 (37)"
48373,"""Polk, (TX)""",17.6,"15.0 - 18.0 (38)"
48375,"""Potter, (TX)""",12.4,"8.7 - 14.9 (37)"
48377,"""Presidio, (TX)""",-1,
48379,"""Rains, (TX)""",15.8,"15.0 - 18.0 (38)"
48381,"""Randall, (TX)""",11.3,"8.7 - 14.9 (37)"
48383,"""Reagan, (TX)""",-1,
48385,"""Real, (TX)""",-1,
48387,"""Red River, (TX)""",24,"21.1 - 24.0 (37)"
48389,"""Reeves, (TX)""",19.3,"18.1 - 21.0 (36)"
48391,"""Refugio, (TX)""",-1,
48393,"""Roberts, (TX)""",-1,
48395,"""Robertson, (TX)""",19.5,"18.1 - 21.0 (36)"
48397,"""Rockwall, (TX)""",16.7,"15.0 - 18.0 (38)"
48399,"""Runnels, (TX)""",11.7,"8.7 - 14.9 (37)"
48401,"""Rusk, (TX)""",25.7,"24.1 - 70.3 (36)"
48403,"""Sabine, (TX)""",12,"8.7 - 14.9 (37)"
48405,"""San Augustine, (TX)""",14.9,"8.7 - 14.9 (37)"
48407,"""San Jacinto, (TX)""",23.2,"21.1 - 24.0 (37)"
48409,"""San Patricio, (TX)""",23.3,"21.1 - 24.0 (37)"
48411,"""San Saba, (TX)""",22.6,"21.1 - 24.0 (37)"
48413,"""Schleicher, (TX)""",-1,
48415,"""Scurry, (TX)""",23.3,"21.1 - 24.0 (37)"
48417,"""Shackelford, (TX)""",-1,
48419,"""Shelby, (TX)""",27.1,"24.1 - 70.3 (36)"
48421,"""Sherman, (TX)""",-1,
48423,"""Smith, (TX)""",17.8,"15.0 - 18.0 (38)"
48425,"""Somervell, (TX)""",24.7,"24.1 - 70.3 (36)"
48427,"""Starr, (TX)""",20.8,"18.1 - 21.0 (36)"
48429,"""Stephens, (TX)""",20,"18.1 - 21.0 (36)"
48431,"""Sterling, (TX)""",-1,
48433,"""Stonewall, (TX)""",-1,
48435,"""Sutton, (TX)""",-1,
48437,"""Swisher, (TX)""",-1,
48439,"""Tarrant, (TX)""",17,"15.0 - 18.0 (38)"
48441,"""Taylor, (TX)""",14.1,"8.7 - 14.9 (37)"
48443,"""Terrell, (TX)""",-1,
48445,"""Terry, (TX)""",32.1,"24.1 - 70.3 (36)"
48447,"""Throckmorton, (TX)""",-1,
48449,"""Titus, (TX)""",23.4,"21.1 - 24.0 (37)"
48451,"""Tom Green, (TX)""",13.1,"8.7 - 14.9 (37)"
48453,"""Travis, (TX)""",15.3,"15.0 - 18.0 (38)"
48455,"""Trinity, (TX)""",34.4,"24.1 - 70.3 (36)"
48457,"""Tyler, (TX)""",27.1,"24.1 - 70.3 (36)"
48459,"""Upshur, (TX)""",23.3,"21.1 - 24.0 (37)"
48461,"""Upton, (TX)""",-1,
48463,"""Uvalde, (TX)""",19.1,"18.1 - 21.0 (36)"
48465,"""Val Verde, (TX)""",26.4,"24.1 - 70.3 (36)"
48467,"""Van Zandt, (TX)""",20.7,"18.1 - 21.0 (36)"
48469,"""Victoria, (TX)""",19.8,"18.1 - 21.0 (36)"
48471,"""Walker, (TX)""",18.7,"18.1 - 21.0 (36)"
48473,"""Waller, (TX)""",14.6,"8.7 - 14.9 (37)"
48475,"""Ward, (TX)""",-1,
48477,"""Washington, (TX)""",13.8,"8.7 - 14.9 (37)"
48479,"""Webb, (TX)""",22,"21.1 - 24.0 (37)"
48481,"""Wharton, (TX)""",18.3,"18.1 - 21.0 (36)"
48483,"""Wheeler, (TX)""",-1,
48485,"""Wichita, (TX)""",18.4,"18.1 - 21.0 (36)"
48487,"""Wilbarger, (TX)""",19.5,"18.1 - 21.0 (36)"
48489,"""Willacy, (TX)""",21.3,"21.1 - 24.0 (37)"
48491,"""Williamson, (TX)""",14,"8.7 - 14.9 (37)"
48493,"""Wilson, (TX)""",18.7,"18.1 - 21.0 (36)"
48495,"""Winkler, (TX)""",-1,
48497,"""Wise, (TX)""",15.4,"15.0 - 18.0 (38)"
48499,"""Wood, (TX)""",18.7,"18.1 - 21.0 (36)"
48501,"""Yoakum, (TX)""",-1,
48503,"""Young, (TX)""",13.7,"8.7 - 14.9 (37)"
48505,"""Zapata, (TX)""",24,"21.1 - 24.0 (37)"
48507,"""Zavala, (TX)""",48.6,"24.1 - 70.3 (36)"
