"cnty_fips","display_name","Value","theme_range"
48145,"""Falls, (TX)""",36.6,"32.5 - 95.9 (39)"
48147,"""Fannin, (TX)""",24.2,"22.6 - 27.4 (40)"
48149,"""Fayette, (TX)""",25.9,"22.6 - 27.4 (40)"
48151,"""Fisher, (TX)""",32,"27.5 - 32.4 (38)"
48153,"""Floyd, (TX)""",-1,
48155,"""Foard, (TX)""",-1,
48157,"""Fort Bend, (TX)""",19.5,"18.6 - 22.5 (39)"
48159,"""Franklin, (TX)""",30.4,"27.5 - 32.4 (38)"
48161,"""Freestone, (TX)""",42.3,"32.5 - 95.9 (39)"
48163,"""Frio, (TX)""",22.3,"18.6 - 22.5 (39)"
48165,"""Gaines, (TX)""",-1,
48167,"""Galveston, (TX)""",28.8,"27.5 - 32.4 (38)"
48169,"""Garza, (TX)""",-1,
48171,"""Gillespie, (TX)""",14.2,"9.4 - 18.5 (40)"
48173,"""Glasscock, (TX)""",-1,
48175,"""Goliad, (TX)""",18.9,"18.6 - 22.5 (39)"
48177,"""Gonzales, (TX)""",22,"18.6 - 22.5 (39)"
48179,"""Gray, (TX)""",30.3,"27.5 - 32.4 (38)"
48181,"""Grayson, (TX)""",28.2,"27.5 - 32.4 (38)"
48183,"""Gregg, (TX)""",27.4,"22.6 - 27.4 (40)"
48185,"""Grimes, (TX)""",13.7,"9.4 - 18.5 (40)"
48187,"""Guadalupe, (TX)""",25.4,"22.6 - 27.4 (40)"
48189,"""Hale, (TX)""",20.9,"18.6 - 22.5 (39)"
48191,"""Hall, (TX)""",-1,
48193,"""Hamilton, (TX)""",95.9,"32.5 - 95.9 (39)"
48195,"""Hansford, (TX)""",-1,
48197,"""Hardeman, (TX)""",-1,
48199,"""Hardin, (TX)""",21,"18.6 - 22.5 (39)"
48201,"""Harris, (TX)""",22.3,"18.6 - 22.5 (39)"
48203,"""Harrison, (TX)""",28.3,"27.5 - 32.4 (38)"
48205,"""Hartley, (TX)""",-1,
48207,"""Haskell, (TX)""",-1,
48209,"""Hays, (TX)""",15.4,"9.4 - 18.5 (40)"
48211,"""Hemphill, (TX)""",-1,
48213,"""Henderson, (TX)""",29,"27.5 - 32.4 (38)"
48215,"""Hidalgo, (TX)""",28.2,"27.5 - 32.4 (38)"
48217,"""Hill, (TX)""",28,"27.5 - 32.4 (38)"
48219,"""Hockley, (TX)""",45.4,"32.5 - 95.9 (39)"
48221,"""Hood, (TX)""",16.9,"9.4 - 18.5 (40)"
48223,"""Hopkins, (TX)""",25.8,"22.6 - 27.4 (40)"
48225,"""Houston, (TX)""",39,"32.5 - 95.9 (39)"
48227,"""Howard, (TX)""",27.9,"27.5 - 32.4 (38)"
48229,"""Hudspeth, (TX)""",-1,
48231,"""Hunt, (TX)""",35.1,"32.5 - 95.9 (39)"
48233,"""Hutchinson, (TX)""",14.1,"9.4 - 18.5 (40)"
48235,"""Irion, (TX)""",-1,
48237,"""Jack, (TX)""",34.4,"32.5 - 95.9 (39)"
48239,"""Jackson, (TX)""",28.2,"27.5 - 32.4 (38)"
48241,"""Jasper, (TX)""",23.5,"22.6 - 27.4 (40)"
48243,"""Jeff Davis, (TX)""",-1,
48245,"""Jefferson, (TX)""",24.9,"22.6 - 27.4 (40)"
48247,"""Jim Hogg, (TX)""",76.2,"32.5 - 95.9 (39)"
48249,"""Jim Wells, (TX)""",29.1,"27.5 - 32.4 (38)"
48251,"""Johnson, (TX)""",25.6,"22.6 - 27.4 (40)"
48253,"""Jones, (TX)""",20.5,"18.6 - 22.5 (39)"
48255,"""Karnes, (TX)""",30.7,"27.5 - 32.4 (38)"
48257,"""Kaufman, (TX)""",29.7,"27.5 - 32.4 (38)"
48259,"""Kendall, (TX)""",12.5,"9.4 - 18.5 (40)"
48261,"""Kenedy, (TX)""",-1,
48263,"""Kent, (TX)""",-1,
48265,"""Kerr, (TX)""",12.2,"9.4 - 18.5 (40)"
48267,"""Kimble, (TX)""",-1,
48269,"""King, (TX)""",-1,
48271,"""Kinney, (TX)""",-1,
48273,"""Kleberg, (TX)""",36.9,"32.5 - 95.9 (39)"
48275,"""Knox, (TX)""",22.3,"18.6 - 22.5 (39)"
48277,"""Lamar, (TX)""",20.6,"18.6 - 22.5 (39)"
48279,"""Lamb, (TX)""",24.9,"22.6 - 27.4 (40)"
48281,"""Lampasas, (TX)""",25.2,"22.6 - 27.4 (40)"
48283,"""La Salle, (TX)""",27.9,"27.5 - 32.4 (38)"
48285,"""Lavaca, (TX)""",14.5,"9.4 - 18.5 (40)"
48287,"""Lee, (TX)""",23.7,"22.6 - 27.4 (40)"
48289,"""Leon, (TX)""",25.7,"22.6 - 27.4 (40)"
48291,"""Liberty, (TX)""",27.4,"22.6 - 27.4 (40)"
48293,"""Limestone, (TX)""",25.6,"22.6 - 27.4 (40)"
48295,"""Lipscomb, (TX)""",-1,
48297,"""Live Oak, (TX)""",42.6,"32.5 - 95.9 (39)"
48299,"""Llano, (TX)""",19.3,"18.6 - 22.5 (39)"
48301,"""Loving, (TX)""",-1,
48303,"""Lubbock, (TX)""",29.9,"27.5 - 32.4 (38)"
48305,"""Lynn, (TX)""",-1,
48307,"""McCulloch, (TX)""",12.1,"9.4 - 18.5 (40)"
48309,"""McLennan, (TX)""",15.8,"9.4 - 18.5 (40)"
48311,"""McMullen, (TX)""",-1,
48313,"""Madison, (TX)""",14.7,"9.4 - 18.5 (40)"
48315,"""Marion, (TX)""",18.1,"9.4 - 18.5 (40)"
48317,"""Martin, (TX)""",-1,
48319,"""Mason, (TX)""",19.7,"18.6 - 22.5 (39)"
48321,"""Matagorda, (TX)""",24.6,"22.6 - 27.4 (40)"
48323,"""Maverick, (TX)""",38.7,"32.5 - 95.9 (39)"
48325,"""Medina, (TX)""",17.9,"9.4 - 18.5 (40)"
48327,"""Menard, (TX)""",-1,
48329,"""Midland, (TX)""",14.5,"9.4 - 18.5 (40)"
48331,"""Milam, (TX)""",17.3,"9.4 - 18.5 (40)"
48333,"""Mills, (TX)""",-1,
48335,"""Mitchell, (TX)""",28,"27.5 - 32.4 (38)"
48337,"""Montague, (TX)""",29.3,"27.5 - 32.4 (38)"
48339,"""Montgomery, (TX)""",27.1,"22.6 - 27.4 (40)"
48341,"""Moore, (TX)""",21.6,"18.6 - 22.5 (39)"
48343,"""Morris, (TX)""",19.5,"18.6 - 22.5 (39)"
48345,"""Motley, (TX)""",-1,
48347,"""Nacogdoches, (TX)""",30.9,"27.5 - 32.4 (38)"
48349,"""Navarro, (TX)""",24.9,"22.6 - 27.4 (40)"
48351,"""Newton, (TX)""",17.8,"9.4 - 18.5 (40)"
48353,"""Nolan, (TX)""",27.4,"22.6 - 27.4 (40)"
48355,"""Nueces, (TX)""",26.9,"22.6 - 27.4 (40)"
48357,"""Ochiltree, (TX)""",-1,
48359,"""Oldham, (TX)""",-1,
48361,"""Orange, (TX)""",30.3,"27.5 - 32.4 (38)"
48363,"""Palo Pinto, (TX)""",30.2,"27.5 - 32.4 (38)"
48365,"""Panola, (TX)""",26.3,"22.6 - 27.4 (40)"
48367,"""Parker, (TX)""",20.4,"18.6 - 22.5 (39)"
48369,"""Parmer, (TX)""",-1,
48371,"""Pecos, (TX)""",30.6,"27.5 - 32.4 (38)"
48373,"""Polk, (TX)""",24.8,"22.6 - 27.4 (40)"
48375,"""Potter, (TX)""",15.1,"9.4 - 18.5 (40)"
48377,"""Presidio, (TX)""",25.1,"22.6 - 27.4 (40)"
48379,"""Rains, (TX)""",22.3,"18.6 - 22.5 (39)"
48381,"""Randall, (TX)""",15.7,"9.4 - 18.5 (40)"
48383,"""Reagan, (TX)""",-1,
48385,"""Real, (TX)""",-1,
48387,"""Red River, (TX)""",59.9,"32.5 - 95.9 (39)"
48389,"""Reeves, (TX)""",34.1,"32.5 - 95.9 (39)"
48391,"""Refugio, (TX)""",17.8,"9.4 - 18.5 (40)"
48393,"""Roberts, (TX)""",-1,
48395,"""Robertson, (TX)""",29.3,"27.5 - 32.4 (38)"
48397,"""Rockwall, (TX)""",16.1,"9.4 - 18.5 (40)"
48399,"""Runnels, (TX)""",12.4,"9.4 - 18.5 (40)"
48401,"""Rusk, (TX)""",25.3,"22.6 - 27.4 (40)"
48403,"""Sabine, (TX)""",27.4,"22.6 - 27.4 (40)"
48405,"""San Augustine, (TX)""",23.3,"22.6 - 27.4 (40)"
48407,"""San Jacinto, (TX)""",38.2,"32.5 - 95.9 (39)"
48409,"""San Patricio, (TX)""",28.3,"27.5 - 32.4 (38)"
48411,"""San Saba, (TX)""",23.7,"22.6 - 27.4 (40)"
48413,"""Schleicher, (TX)""",-1,
48415,"""Scurry, (TX)""",35.8,"32.5 - 95.9 (39)"
48417,"""Shackelford, (TX)""",42.9,"32.5 - 95.9 (39)"
48419,"""Shelby, (TX)""",32.4,"27.5 - 32.4 (38)"
48421,"""Sherman, (TX)""",-1,
48423,"""Smith, (TX)""",20.4,"18.6 - 22.5 (39)"
48425,"""Somervell, (TX)""",26.8,"22.6 - 27.4 (40)"
48427,"""Starr, (TX)""",36.2,"32.5 - 95.9 (39)"
48429,"""Stephens, (TX)""",33,"32.5 - 95.9 (39)"
48431,"""Sterling, (TX)""",-1,
48433,"""Stonewall, (TX)""",-1,
48435,"""Sutton, (TX)""",-1,
48437,"""Swisher, (TX)""",17.3,"9.4 - 18.5 (40)"
48439,"""Tarrant, (TX)""",18.4,"9.4 - 18.5 (40)"
48441,"""Taylor, (TX)""",19.7,"18.6 - 22.5 (39)"
48443,"""Terrell, (TX)""",-1,
48445,"""Terry, (TX)""",42.3,"32.5 - 95.9 (39)"
48447,"""Throckmorton, (TX)""",-1,
48449,"""Titus, (TX)""",28.2,"27.5 - 32.4 (38)"
48451,"""Tom Green, (TX)""",14.1,"9.4 - 18.5 (40)"
48453,"""Travis, (TX)""",18.6,"18.6 - 22.5 (39)"
48455,"""Trinity, (TX)""",32.2,"27.5 - 32.4 (38)"
48457,"""Tyler, (TX)""",18.5,"9.4 - 18.5 (40)"
48459,"""Upshur, (TX)""",28.5,"27.5 - 32.4 (38)"
48461,"""Upton, (TX)""",-1,
48463,"""Uvalde, (TX)""",22,"18.6 - 22.5 (39)"
48465,"""Val Verde, (TX)""",27.2,"22.6 - 27.4 (40)"
48467,"""Van Zandt, (TX)""",27,"22.6 - 27.4 (40)"
48469,"""Victoria, (TX)""",22.1,"18.6 - 22.5 (39)"
48471,"""Walker, (TX)""",22.5,"18.6 - 22.5 (39)"
48473,"""Waller, (TX)""",37,"32.5 - 95.9 (39)"
48475,"""Ward, (TX)""",17.8,"9.4 - 18.5 (40)"
48477,"""Washington, (TX)""",20.3,"18.6 - 22.5 (39)"
48479,"""Webb, (TX)""",33.7,"32.5 - 95.9 (39)"
48481,"""Wharton, (TX)""",22.9,"22.6 - 27.4 (40)"
48483,"""Wheeler, (TX)""",-1,
48485,"""Wichita, (TX)""",21.7,"18.6 - 22.5 (39)"
48487,"""Wilbarger, (TX)""",36.4,"32.5 - 95.9 (39)"
48489,"""Willacy, (TX)""",31,"27.5 - 32.4 (38)"
48491,"""Williamson, (TX)""",15.7,"9.4 - 18.5 (40)"
48493,"""Wilson, (TX)""",18.4,"9.4 - 18.5 (40)"
48495,"""Winkler, (TX)""",38,"32.5 - 95.9 (39)"
48497,"""Wise, (TX)""",18.3,"9.4 - 18.5 (40)"
48499,"""Wood, (TX)""",28.3,"27.5 - 32.4 (38)"
48501,"""Yoakum, (TX)""",-1,
48503,"""Young, (TX)""",34.3,"32.5 - 95.9 (39)"
48505,"""Zapata, (TX)""",37.5,"32.5 - 95.9 (39)"
48507,"""Zavala, (TX)""",33.8,"32.5 - 95.9 (39)"
