"cnty_fips","display_name","Value","theme_range"
48085,"""Collin, (TX)""",39.3,"37.6 - 44.9 (46)"
48087,"""Collingsworth, (TX)""",-1,
48089,"""Colorado, (TX)""",65.4,"62.7 - 113.5 (45)"
48091,"""Comal, (TX)""",31.2,"19.9 - 37.5 (46)"
48093,"""Comanche, (TX)""",31.5,"19.9 - 37.5 (46)"
48095,"""Concho, (TX)""",52.4,"45.0 - 53.9 (45)"
48097,"""Cooke, (TX)""",52.2,"45.0 - 53.9 (45)"
48099,"""Coryell, (TX)""",56.6,"54.0 - 62.6 (46)"
48101,"""Cottle, (TX)""",54.1,"54.0 - 62.6 (46)"
48103,"""Crane, (TX)""",49.4,"45.0 - 53.9 (45)"
48105,"""Crockett, (TX)""",57.1,"54.0 - 62.6 (46)"
48107,"""Crosby, (TX)""",59.9,"54.0 - 62.6 (46)"
48109,"""Culberson, (TX)""",-1,
48111,"""Dallam, (TX)""",38,"37.6 - 44.9 (46)"
48113,"""Dallas, (TX)""",43.1,"37.6 - 44.9 (46)"
48115,"""Dawson, (TX)""",53.3,"45.0 - 53.9 (45)"
48117,"""Deaf Smith, (TX)""",44.9,"37.6 - 44.9 (46)"
48119,"""Delta, (TX)""",37.5,"19.9 - 37.5 (46)"
48121,"""Denton, (TX)""",44.7,"37.6 - 44.9 (46)"
48123,"""DeWitt, (TX)""",55,"54.0 - 62.6 (46)"
48125,"""Dickens, (TX)""",46.3,"45.0 - 53.9 (45)"
48127,"""Dimmit, (TX)""",64.4,"62.7 - 113.5 (45)"
48129,"""Donley, (TX)""",41.3,"37.6 - 44.9 (46)"
48131,"""Duval, (TX)""",68.8,"62.7 - 113.5 (45)"
48133,"""Eastland, (TX)""",61.6,"54.0 - 62.6 (46)"
48135,"""Ector, (TX)""",55.7,"54.0 - 62.6 (46)"
48137,"""Edwards, (TX)""",67.7,"62.7 - 113.5 (45)"
48139,"""Ellis, (TX)""",51.4,"45.0 - 53.9 (45)"
48141,"""El Paso, (TX)""",35.5,"19.9 - 37.5 (46)"
48143,"""Erath, (TX)""",48.6,"45.0 - 53.9 (45)"
48145,"""Falls, (TX)""",70.2,"62.7 - 113.5 (45)"
48147,"""Fannin, (TX)""",54.2,"54.0 - 62.6 (46)"
48149,"""Fayette, (TX)""",43,"37.6 - 44.9 (46)"
48151,"""Fisher, (TX)""",34.8,"19.9 - 37.5 (46)"
48153,"""Floyd, (TX)""",34.3,"19.9 - 37.5 (46)"
48155,"""Foard, (TX)""",-1,
48157,"""Fort Bend, (TX)""",46.5,"45.0 - 53.9 (45)"
48159,"""Franklin, (TX)""",65.7,"62.7 - 113.5 (45)"
48161,"""Freestone, (TX)""",49.5,"45.0 - 53.9 (45)"
48163,"""Frio, (TX)""",70.2,"62.7 - 113.5 (45)"
48165,"""Gaines, (TX)""",34.4,"19.9 - 37.5 (46)"
48167,"""Galveston, (TX)""",67.6,"62.7 - 113.5 (45)"
48169,"""Garza, (TX)""",42.8,"37.6 - 44.9 (46)"
48171,"""Gillespie, (TX)""",20.2,"19.9 - 37.5 (46)"
48173,"""Glasscock, (TX)""",-1,
48175,"""Goliad, (TX)""",54.1,"54.0 - 62.6 (46)"
48177,"""Gonzales, (TX)""",31.3,"19.9 - 37.5 (46)"
48179,"""Gray, (TX)""",76.2,"62.7 - 113.5 (45)"
48181,"""Grayson, (TX)""",60.5,"54.0 - 62.6 (46)"
48183,"""Gregg, (TX)""",58.7,"54.0 - 62.6 (46)"
48185,"""Grimes, (TX)""",40.9,"37.6 - 44.9 (46)"
48187,"""Guadalupe, (TX)""",40.3,"37.6 - 44.9 (46)"
48189,"""Hale, (TX)""",44.2,"37.6 - 44.9 (46)"
48191,"""Hall, (TX)""",78.9,"62.7 - 113.5 (45)"
48193,"""Hamilton, (TX)""",69,"62.7 - 113.5 (45)"
48195,"""Hansford, (TX)""",26.4,"19.9 - 37.5 (46)"
48197,"""Hardeman, (TX)""",43.6,"37.6 - 44.9 (46)"
48199,"""Hardin, (TX)""",52.3,"45.0 - 53.9 (45)"
48201,"""Harris, (TX)""",49,"45.0 - 53.9 (45)"
48203,"""Harrison, (TX)""",72.6,"62.7 - 113.5 (45)"
48205,"""Hartley, (TX)""",-1,
48207,"""Haskell, (TX)""",35.6,"19.9 - 37.5 (46)"
48209,"""Hays, (TX)""",39.8,"37.6 - 44.9 (46)"
48211,"""Hemphill, (TX)""",36.3,"19.9 - 37.5 (46)"
48213,"""Henderson, (TX)""",62.4,"54.0 - 62.6 (46)"
48215,"""Hidalgo, (TX)""",48.7,"45.0 - 53.9 (45)"
48217,"""Hill, (TX)""",66,"62.7 - 113.5 (45)"
48219,"""Hockley, (TX)""",62.6,"54.0 - 62.6 (46)"
48221,"""Hood, (TX)""",35.3,"19.9 - 37.5 (46)"
48223,"""Hopkins, (TX)""",52.9,"45.0 - 53.9 (45)"
48225,"""Houston, (TX)""",47.7,"45.0 - 53.9 (45)"
48227,"""Howard, (TX)""",60.8,"54.0 - 62.6 (46)"
48229,"""Hudspeth, (TX)""",-1,
48231,"""Hunt, (TX)""",76.5,"62.7 - 113.5 (45)"
48233,"""Hutchinson, (TX)""",41.7,"37.6 - 44.9 (46)"
48235,"""Irion, (TX)""",-1,
48237,"""Jack, (TX)""",59.2,"54.0 - 62.6 (46)"
48239,"""Jackson, (TX)""",48.7,"45.0 - 53.9 (45)"
48241,"""Jasper, (TX)""",67.6,"62.7 - 113.5 (45)"
48243,"""Jeff Davis, (TX)""",-1,
48245,"""Jefferson, (TX)""",47,"45.0 - 53.9 (45)"
48247,"""Jim Hogg, (TX)""",52,"45.0 - 53.9 (45)"
48249,"""Jim Wells, (TX)""",71.6,"62.7 - 113.5 (45)"
48251,"""Johnson, (TX)""",71.9,"62.7 - 113.5 (45)"
48253,"""Jones, (TX)""",67.6,"62.7 - 113.5 (45)"
48255,"""Karnes, (TX)""",43.1,"37.6 - 44.9 (46)"
48257,"""Kaufman, (TX)""",62.1,"54.0 - 62.6 (46)"
48259,"""Kendall, (TX)""",25.2,"19.9 - 37.5 (46)"
48261,"""Kenedy, (TX)""",-1,
48263,"""Kent, (TX)""",-1,
48265,"""Kerr, (TX)""",28.9,"19.9 - 37.5 (46)"
48267,"""Kimble, (TX)""",-1,
48269,"""King, (TX)""",-1,
48271,"""Kinney, (TX)""",42.4,"37.6 - 44.9 (46)"
48273,"""Kleberg, (TX)""",86,"62.7 - 113.5 (45)"
48275,"""Knox, (TX)""",31.7,"19.9 - 37.5 (46)"
48277,"""Lamar, (TX)""",62.9,"62.7 - 113.5 (45)"
48279,"""Lamb, (TX)""",44.2,"37.6 - 44.9 (46)"
48281,"""Lampasas, (TX)""",58.4,"54.0 - 62.6 (46)"
48283,"""La Salle, (TX)""",72.6,"62.7 - 113.5 (45)"
48285,"""Lavaca, (TX)""",27.2,"19.9 - 37.5 (46)"
48287,"""Lee, (TX)""",56,"54.0 - 62.6 (46)"
48289,"""Leon, (TX)""",44.9,"37.6 - 44.9 (46)"
48291,"""Liberty, (TX)""",113.5,"62.7 - 113.5 (45)"
48293,"""Limestone, (TX)""",47.4,"45.0 - 53.9 (45)"
48295,"""Lipscomb, (TX)""",28.3,"19.9 - 37.5 (46)"
48297,"""Live Oak, (TX)""",57.7,"54.0 - 62.6 (46)"
48299,"""Llano, (TX)""",44.3,"37.6 - 44.9 (46)"
48301,"""Loving, (TX)""",-1,
48303,"""Lubbock, (TX)""",49.4,"45.0 - 53.9 (45)"
48305,"""Lynn, (TX)""",34.7,"19.9 - 37.5 (46)"
48307,"""McCulloch, (TX)""",35.5,"19.9 - 37.5 (46)"
48309,"""McLennan, (TX)""",54.7,"54.0 - 62.6 (46)"
48311,"""McMullen, (TX)""",-1,
48313,"""Madison, (TX)""",52.1,"45.0 - 53.9 (45)"
48315,"""Marion, (TX)""",56.7,"54.0 - 62.6 (46)"
48317,"""Martin, (TX)""",35.9,"19.9 - 37.5 (46)"
48319,"""Mason, (TX)""",33.5,"19.9 - 37.5 (46)"
48321,"""Matagorda, (TX)""",84.8,"62.7 - 113.5 (45)"
48323,"""Maverick, (TX)""",66.5,"62.7 - 113.5 (45)"
48325,"""Medina, (TX)""",48.6,"45.0 - 53.9 (45)"
48327,"""Menard, (TX)""",40.7,"37.6 - 44.9 (46)"
48329,"""Midland, (TX)""",37.1,"19.9 - 37.5 (46)"
48331,"""Milam, (TX)""",61.8,"54.0 - 62.6 (46)"
48333,"""Mills, (TX)""",43,"37.6 - 44.9 (46)"
48335,"""Mitchell, (TX)""",34,"19.9 - 37.5 (46)"
48337,"""Montague, (TX)""",48.7,"45.0 - 53.9 (45)"
48339,"""Montgomery, (TX)""",56.9,"54.0 - 62.6 (46)"
48341,"""Moore, (TX)""",60.3,"54.0 - 62.6 (46)"
48343,"""Morris, (TX)""",65.7,"62.7 - 113.5 (45)"
48345,"""Motley, (TX)""",-1,
48347,"""Nacogdoches, (TX)""",53.3,"45.0 - 53.9 (45)"
48349,"""Navarro, (TX)""",60.6,"54.0 - 62.6 (46)"
48351,"""Newton, (TX)""",73.3,"62.7 - 113.5 (45)"
48353,"""Nolan, (TX)""",66.7,"62.7 - 113.5 (45)"
48355,"""Nueces, (TX)""",49.8,"45.0 - 53.9 (45)"
48357,"""Ochiltree, (TX)""",32,"19.9 - 37.5 (46)"
48359,"""Oldham, (TX)""",-1,
48361,"""Orange, (TX)""",51.5,"45.0 - 53.9 (45)"
48363,"""Palo Pinto, (TX)""",59.5,"54.0 - 62.6 (46)"
48365,"""Panola, (TX)""",63.9,"62.7 - 113.5 (45)"
48367,"""Parker, (TX)""",40.5,"37.6 - 44.9 (46)"
48369,"""Parmer, (TX)""",20.6,"19.9 - 37.5 (46)"
48371,"""Pecos, (TX)""",81,"62.7 - 113.5 (45)"
48373,"""Polk, (TX)""",49,"45.0 - 53.9 (45)"
48375,"""Potter, (TX)""",52.5,"45.0 - 53.9 (45)"
48377,"""Presidio, (TX)""",31,"19.9 - 37.5 (46)"
48379,"""Rains, (TX)""",59.2,"54.0 - 62.6 (46)"
48381,"""Randall, (TX)""",44.1,"37.6 - 44.9 (46)"
48383,"""Reagan, (TX)""",-1,
48385,"""Real, (TX)""",44.4,"37.6 - 44.9 (46)"
48387,"""Red River, (TX)""",61.2,"54.0 - 62.6 (46)"
48389,"""Reeves, (TX)""",20.8,"19.9 - 37.5 (46)"
48391,"""Refugio, (TX)""",47.2,"45.0 - 53.9 (45)"
48393,"""Roberts, (TX)""",-1,
48395,"""Robertson, (TX)""",45.6,"45.0 - 53.9 (45)"
48397,"""Rockwall, (TX)""",43.9,"37.6 - 44.9 (46)"
48399,"""Runnels, (TX)""",37.9,"37.6 - 44.9 (46)"
48401,"""Rusk, (TX)""",60.2,"54.0 - 62.6 (46)"
48403,"""Sabine, (TX)""",44.2,"37.6 - 44.9 (46)"
48405,"""San Augustine, (TX)""",46.3,"45.0 - 53.9 (45)"
48407,"""San Jacinto, (TX)""",86.5,"62.7 - 113.5 (45)"
48409,"""San Patricio, (TX)""",53.9,"45.0 - 53.9 (45)"
48411,"""San Saba, (TX)""",39.1,"37.6 - 44.9 (46)"
48413,"""Schleicher, (TX)""",-1,
48415,"""Scurry, (TX)""",31.4,"19.9 - 37.5 (46)"
48417,"""Shackelford, (TX)""",31.3,"19.9 - 37.5 (46)"
48419,"""Shelby, (TX)""",53.1,"45.0 - 53.9 (45)"
48421,"""Sherman, (TX)""",38.2,"37.6 - 44.9 (46)"
48423,"""Smith, (TX)""",49.3,"45.0 - 53.9 (45)"
48425,"""Somervell, (TX)""",43,"37.6 - 44.9 (46)"
48427,"""Starr, (TX)""",63.2,"62.7 - 113.5 (45)"
48429,"""Stephens, (TX)""",63.9,"62.7 - 113.5 (45)"
48431,"""Sterling, (TX)""",-1,
48433,"""Stonewall, (TX)""",-1,
48435,"""Sutton, (TX)""",34.7,"19.9 - 37.5 (46)"
48437,"""Swisher, (TX)""",34.4,"19.9 - 37.5 (46)"
48439,"""Tarrant, (TX)""",50.4,"45.0 - 53.9 (45)"
48441,"""Taylor, (TX)""",44.8,"37.6 - 44.9 (46)"
48443,"""Terrell, (TX)""",-1,
48445,"""Terry, (TX)""",59.2,"54.0 - 62.6 (46)"
48447,"""Throckmorton, (TX)""",-1,
48449,"""Titus, (TX)""",77.3,"62.7 - 113.5 (45)"
48451,"""Tom Green, (TX)""",56.7,"54.0 - 62.6 (46)"
48453,"""Travis, (TX)""",39.5,"37.6 - 44.9 (46)"
48455,"""Trinity, (TX)""",76,"62.7 - 113.5 (45)"
48457,"""Tyler, (TX)""",71.9,"62.7 - 113.5 (45)"
48459,"""Upshur, (TX)""",55.2,"54.0 - 62.6 (46)"
48461,"""Upton, (TX)""",-1,
48463,"""Uvalde, (TX)""",51.3,"45.0 - 53.9 (45)"
48465,"""Val Verde, (TX)""",37.6,"37.6 - 44.9 (46)"
48467,"""Van Zandt, (TX)""",63,"62.7 - 113.5 (45)"
48469,"""Victoria, (TX)""",57,"54.0 - 62.6 (46)"
48471,"""Walker, (TX)""",60.8,"54.0 - 62.6 (46)"
48473,"""Waller, (TX)""",55.4,"54.0 - 62.6 (46)"
48475,"""Ward, (TX)""",37.7,"37.6 - 44.9 (46)"
48477,"""Washington, (TX)""",39.5,"37.6 - 44.9 (46)"
48479,"""Webb, (TX)""",40.4,"37.6 - 44.9 (46)"
48481,"""Wharton, (TX)""",54.5,"54.0 - 62.6 (46)"
48483,"""Wheeler, (TX)""",36.5,"19.9 - 37.5 (46)"
48485,"""Wichita, (TX)""",49.4,"45.0 - 53.9 (45)"
48487,"""Wilbarger, (TX)""",61.6,"54.0 - 62.6 (46)"
48489,"""Willacy, (TX)""",58.3,"54.0 - 62.6 (46)"
48491,"""Williamson, (TX)""",39.8,"37.6 - 44.9 (46)"
48493,"""Wilson, (TX)""",37,"19.9 - 37.5 (46)"
48495,"""Winkler, (TX)""",32.2,"19.9 - 37.5 (46)"
48497,"""Wise, (TX)""",56.6,"54.0 - 62.6 (46)"
48499,"""Wood, (TX)""",39.9,"37.6 - 44.9 (46)"
48501,"""Yoakum, (TX)""",23,"19.9 - 37.5 (46)"
48503,"""Young, (TX)""",48.3,"45.0 - 53.9 (45)"
48505,"""Zapata, (TX)""",46.1,"45.0 - 53.9 (45)"
48507,"""Zavala, (TX)""",48.2,"45.0 - 53.9 (45)"
