"cnty_fips","display_name","Value","theme_range"
48203,"""Harrison, (TX)""",18.7,"16.6 - 19.5 (35)"
48205,"""Hartley, (TX)""",-1,
48207,"""Haskell, (TX)""",-1,
48209,"""Hays, (TX)""",15.2,"13.9 - 16.5 (36)"
48211,"""Hemphill, (TX)""",-1,
48213,"""Henderson, (TX)""",25.9,"22.8 - 50.9 (34)"
48215,"""Hidalgo, (TX)""",22.9,"22.8 - 50.9 (34)"
48217,"""Hill, (TX)""",20.4,"19.6 - 22.7 (37)"
48219,"""Hockley, (TX)""",16.7,"16.6 - 19.5 (35)"
48221,"""Hood, (TX)""",12.3,"7.3 - 13.8 (36)"
48223,"""Hopkins, (TX)""",13.1,"7.3 - 13.8 (36)"
48225,"""Houston, (TX)""",22,"19.6 - 22.7 (37)"
48227,"""Howard, (TX)""",22,"19.6 - 22.7 (37)"
48229,"""Hudspeth, (TX)""",-1,
48231,"""Hunt, (TX)""",19.8,"19.6 - 22.7 (37)"
48233,"""Hutchinson, (TX)""",13,"7.3 - 13.8 (36)"
48235,"""Irion, (TX)""",-1,
48237,"""Jack, (TX)""",40.7,"22.8 - 50.9 (34)"
48239,"""Jackson, (TX)""",17.1,"16.6 - 19.5 (35)"
48241,"""Jasper, (TX)""",19,"16.6 - 19.5 (35)"
48243,"""Jeff Davis, (TX)""",-1,
48245,"""Jefferson, (TX)""",19.3,"16.6 - 19.5 (35)"
48247,"""Jim Hogg, (TX)""",-1,
48249,"""Jim Wells, (TX)""",26.9,"22.8 - 50.9 (34)"
48251,"""Johnson, (TX)""",22.8,"22.8 - 50.9 (34)"
48253,"""Jones, (TX)""",17.6,"16.6 - 19.5 (35)"
48255,"""Karnes, (TX)""",17.7,"16.6 - 19.5 (35)"
48257,"""Kaufman, (TX)""",20.7,"19.6 - 22.7 (37)"
48259,"""Kendall, (TX)""",13.4,"7.3 - 13.8 (36)"
48261,"""Kenedy, (TX)""",-1,
48263,"""Kent, (TX)""",-1,
48265,"""Kerr, (TX)""",12,"7.3 - 13.8 (36)"
48267,"""Kimble, (TX)""",-1,
48269,"""King, (TX)""",-1,
48271,"""Kinney, (TX)""",-1,
48273,"""Kleberg, (TX)""",42.7,"22.8 - 50.9 (34)"
48275,"""Knox, (TX)""",-1,
48277,"""Lamar, (TX)""",19.5,"16.6 - 19.5 (35)"
48279,"""Lamb, (TX)""",14.9,"13.9 - 16.5 (36)"
48281,"""Lampasas, (TX)""",20.8,"19.6 - 22.7 (37)"
48283,"""La Salle, (TX)""",39,"22.8 - 50.9 (34)"
48285,"""Lavaca, (TX)""",8.7,"7.3 - 13.8 (36)"
48287,"""Lee, (TX)""",17.5,"16.6 - 19.5 (35)"
48289,"""Leon, (TX)""",19.9,"19.6 - 22.7 (37)"
48291,"""Liberty, (TX)""",24.3,"22.8 - 50.9 (34)"
48293,"""Limestone, (TX)""",17.1,"16.6 - 19.5 (35)"
48295,"""Lipscomb, (TX)""",38.2,"22.8 - 50.9 (34)"
48297,"""Live Oak, (TX)""",23.1,"22.8 - 50.9 (34)"
48299,"""Llano, (TX)""",7.3,"7.3 - 13.8 (36)"
48301,"""Loving, (TX)""",-1,
48303,"""Lubbock, (TX)""",21,"19.6 - 22.7 (37)"
48305,"""Lynn, (TX)""",25.8,"22.8 - 50.9 (34)"
48307,"""McCulloch, (TX)""",-1,
48309,"""McLennan, (TX)""",13.1,"7.3 - 13.8 (36)"
48311,"""McMullen, (TX)""",-1,
48313,"""Madison, (TX)""",14.4,"13.9 - 16.5 (36)"
48315,"""Marion, (TX)""",-1,
48317,"""Martin, (TX)""",-1,
48319,"""Mason, (TX)""",-1,
48321,"""Matagorda, (TX)""",18.8,"16.6 - 19.5 (35)"
48323,"""Maverick, (TX)""",21.4,"19.6 - 22.7 (37)"
48325,"""Medina, (TX)""",16.4,"13.9 - 16.5 (36)"
48327,"""Menard, (TX)""",-1,
48329,"""Midland, (TX)""",13.7,"7.3 - 13.8 (36)"
48331,"""Milam, (TX)""",12.3,"7.3 - 13.8 (36)"
48333,"""Mills, (TX)""",-1,
48335,"""Mitchell, (TX)""",-1,
48337,"""Montague, (TX)""",22.4,"19.6 - 22.7 (37)"
48339,"""Montgomery, (TX)""",20.3,"19.6 - 22.7 (37)"
48341,"""Moore, (TX)""",19.8,"19.6 - 22.7 (37)"
48343,"""Morris, (TX)""",10.7,"7.3 - 13.8 (36)"
