"cnty_fips","display_name","Value","theme_range"
48155,"""Foard, (TX)""",-1,
48157,"""Fort Bend, (TX)""",29.7,"24.6 - 30.1 (42)"
48159,"""Franklin, (TX)""",51.1,"40.5 - 70.0 (42)"
48161,"""Freestone, (TX)""",32.9,"30.2 - 35.2 (43)"
48163,"""Frio, (TX)""",44.6,"40.5 - 70.0 (42)"
48165,"""Gaines, (TX)""",23.4,"11.0 - 24.5 (43)"
48167,"""Galveston, (TX)""",38.9,"35.3 - 40.4 (41)"
48169,"""Garza, (TX)""",29.9,"24.6 - 30.1 (42)"
48171,"""Gillespie, (TX)""",12.8,"11.0 - 24.5 (43)"
48173,"""Glasscock, (TX)""",-1,
48175,"""Goliad, (TX)""",27.6,"24.6 - 30.1 (42)"
48177,"""Gonzales, (TX)""",23.7,"11.0 - 24.5 (43)"
48179,"""Gray, (TX)""",44.7,"40.5 - 70.0 (42)"
48181,"""Grayson, (TX)""",36.5,"35.3 - 40.4 (41)"
48183,"""Gregg, (TX)""",39.5,"35.3 - 40.4 (41)"
48185,"""Grimes, (TX)""",27.8,"24.6 - 30.1 (42)"
48187,"""Guadalupe, (TX)""",28.4,"24.6 - 30.1 (42)"
48189,"""Hale, (TX)""",23,"11.0 - 24.5 (43)"
48191,"""Hall, (TX)""",53,"40.5 - 70.0 (42)"
48193,"""Hamilton, (TX)""",50.3,"40.5 - 70.0 (42)"
48195,"""Hansford, (TX)""",-1,
48197,"""Hardeman, (TX)""",24.8,"24.6 - 30.1 (42)"
48199,"""Hardin, (TX)""",32.5,"30.2 - 35.2 (43)"
48201,"""Harris, (TX)""",31.1,"30.2 - 35.2 (43)"
48203,"""Harrison, (TX)""",46.4,"40.5 - 70.0 (42)"
48205,"""Hartley, (TX)""",-1,
48207,"""Haskell, (TX)""",23.2,"11.0 - 24.5 (43)"
48209,"""Hays, (TX)""",26.2,"24.6 - 30.1 (42)"
48211,"""Hemphill, (TX)""",30,"24.6 - 30.1 (42)"
48213,"""Henderson, (TX)""",40.4,"35.3 - 40.4 (41)"
48215,"""Hidalgo, (TX)""",33.1,"30.2 - 35.2 (43)"
48217,"""Hill, (TX)""",42.2,"40.5 - 70.0 (42)"
48219,"""Hockley, (TX)""",38.1,"35.3 - 40.4 (41)"
48221,"""Hood, (TX)""",23.1,"11.0 - 24.5 (43)"
48223,"""Hopkins, (TX)""",34.8,"30.2 - 35.2 (43)"
48225,"""Houston, (TX)""",32.6,"30.2 - 35.2 (43)"
48227,"""Howard, (TX)""",38.2,"35.3 - 40.4 (41)"
48229,"""Hudspeth, (TX)""",-1,
48231,"""Hunt, (TX)""",43,"40.5 - 70.0 (42)"
48233,"""Hutchinson, (TX)""",25.4,"24.6 - 30.1 (42)"
48235,"""Irion, (TX)""",-1,
48237,"""Jack, (TX)""",39.6,"35.3 - 40.4 (41)"
48239,"""Jackson, (TX)""",31.9,"30.2 - 35.2 (43)"
48241,"""Jasper, (TX)""",42.5,"40.5 - 70.0 (42)"
48243,"""Jeff Davis, (TX)""",-1,
48245,"""Jefferson, (TX)""",31.6,"30.2 - 35.2 (43)"
48247,"""Jim Hogg, (TX)""",42.1,"40.5 - 70.0 (42)"
48249,"""Jim Wells, (TX)""",49,"40.5 - 70.0 (42)"
48251,"""Johnson, (TX)""",46.2,"40.5 - 70.0 (42)"
48253,"""Jones, (TX)""",44.6,"40.5 - 70.0 (42)"
48255,"""Karnes, (TX)""",27.7,"24.6 - 30.1 (42)"
48257,"""Kaufman, (TX)""",38.6,"35.3 - 40.4 (41)"
48259,"""Kendall, (TX)""",18.4,"11.0 - 24.5 (43)"
48261,"""Kenedy, (TX)""",-1,
48263,"""Kent, (TX)""",-1,
48265,"""Kerr, (TX)""",19.8,"11.0 - 24.5 (43)"
48267,"""Kimble, (TX)""",-1,
48269,"""King, (TX)""",-1,
48271,"""Kinney, (TX)""",37.1,"35.3 - 40.4 (41)"
48273,"""Kleberg, (TX)""",56.8,"40.5 - 70.0 (42)"
48275,"""Knox, (TX)""",21.5,"11.0 - 24.5 (43)"
48277,"""Lamar, (TX)""",40.6,"40.5 - 70.0 (42)"
48279,"""Lamb, (TX)""",23.6,"11.0 - 24.5 (43)"
48281,"""Lampasas, (TX)""",36.8,"35.3 - 40.4 (41)"
48283,"""La Salle, (TX)""",52.3,"40.5 - 70.0 (42)"
48285,"""Lavaca, (TX)""",15.6,"11.0 - 24.5 (43)"
48287,"""Lee, (TX)""",32.4,"30.2 - 35.2 (43)"
48289,"""Leon, (TX)""",28.6,"24.6 - 30.1 (42)"
48291,"""Liberty, (TX)""",70,"40.5 - 70.0 (42)"
48293,"""Limestone, (TX)""",34,"30.2 - 35.2 (43)"
48295,"""Lipscomb, (TX)""",-1,
48297,"""Live Oak, (TX)""",42.5,"40.5 - 70.0 (42)"
48299,"""Llano, (TX)""",30.1,"24.6 - 30.1 (42)"
48301,"""Loving, (TX)""",-1,
48303,"""Lubbock, (TX)""",31.5,"30.2 - 35.2 (43)"
48305,"""Lynn, (TX)""",-1,
48307,"""McCulloch, (TX)""",15.8,"11.0 - 24.5 (43)"
48309,"""McLennan, (TX)""",32.5,"30.2 - 35.2 (43)"
48311,"""McMullen, (TX)""",-1,
48313,"""Madison, (TX)""",28.9,"24.6 - 30.1 (42)"
48315,"""Marion, (TX)""",40.1,"35.3 - 40.4 (41)"
48317,"""Martin, (TX)""",-1,
48319,"""Mason, (TX)""",26.2,"24.6 - 30.1 (42)"
48321,"""Matagorda, (TX)""",53.4,"40.5 - 70.0 (42)"
48323,"""Maverick, (TX)""",38,"35.3 - 40.4 (41)"
48325,"""Medina, (TX)""",33.7,"30.2 - 35.2 (43)"
48327,"""Menard, (TX)""",-1,
48329,"""Midland, (TX)""",24.2,"11.0 - 24.5 (43)"
48331,"""Milam, (TX)""",35.2,"30.2 - 35.2 (43)"
48333,"""Mills, (TX)""",31.3,"30.2 - 35.2 (43)"
48335,"""Mitchell, (TX)""",23.2,"11.0 - 24.5 (43)"
48337,"""Montague, (TX)""",36,"35.3 - 40.4 (41)"
48339,"""Montgomery, (TX)""",38.3,"35.3 - 40.4 (41)"
48341,"""Moore, (TX)""",44.8,"40.5 - 70.0 (42)"
48343,"""Morris, (TX)""",46.3,"40.5 - 70.0 (42)"
48345,"""Motley, (TX)""",-1,
48347,"""Nacogdoches, (TX)""",32.4,"30.2 - 35.2 (43)"
48349,"""Navarro, (TX)""",36.9,"35.3 - 40.4 (41)"
48351,"""Newton, (TX)""",46.3,"40.5 - 70.0 (42)"
48353,"""Nolan, (TX)""",48.7,"40.5 - 70.0 (42)"
48355,"""Nueces, (TX)""",33.6,"30.2 - 35.2 (43)"
48357,"""Ochiltree, (TX)""",17.9,"11.0 - 24.5 (43)"
48359,"""Oldham, (TX)""",-1,
48361,"""Orange, (TX)""",32.1,"30.2 - 35.2 (43)"
48363,"""Palo Pinto, (TX)""",36.3,"35.3 - 40.4 (41)"
48365,"""Panola, (TX)""",38.2,"35.3 - 40.4 (41)"
48367,"""Parker, (TX)""",25.3,"24.6 - 30.1 (42)"
48369,"""Parmer, (TX)""",12.5,"11.0 - 24.5 (43)"
48371,"""Pecos, (TX)""",53.6,"40.5 - 70.0 (42)"
48373,"""Polk, (TX)""",30.6,"30.2 - 35.2 (43)"
48375,"""Potter, (TX)""",32.8,"30.2 - 35.2 (43)"
48377,"""Presidio, (TX)""",-1,
48379,"""Rains, (TX)""",35.6,"35.3 - 40.4 (41)"
48381,"""Randall, (TX)""",27.2,"24.6 - 30.1 (42)"
48383,"""Reagan, (TX)""",-1,
48385,"""Real, (TX)""",28.3,"24.6 - 30.1 (42)"
48387,"""Red River, (TX)""",43.4,"40.5 - 70.0 (42)"
48389,"""Reeves, (TX)""",-1,
48391,"""Refugio, (TX)""",30.7,"30.2 - 35.2 (43)"
48393,"""Roberts, (TX)""",-1,
48395,"""Robertson, (TX)""",31.2,"30.2 - 35.2 (43)"
48397,"""Rockwall, (TX)""",27.4,"24.6 - 30.1 (42)"
48399,"""Runnels, (TX)""",18.7,"11.0 - 24.5 (43)"
48401,"""Rusk, (TX)""",42.8,"40.5 - 70.0 (42)"
48403,"""Sabine, (TX)""",30.1,"24.6 - 30.1 (42)"
48405,"""San Augustine, (TX)""",30.7,"30.2 - 35.2 (43)"
48407,"""San Jacinto, (TX)""",50.7,"40.5 - 70.0 (42)"
48409,"""San Patricio, (TX)""",36.8,"35.3 - 40.4 (41)"
48411,"""San Saba, (TX)""",18.5,"11.0 - 24.5 (43)"
48413,"""Schleicher, (TX)""",-1,
48415,"""Scurry, (TX)""",23.3,"11.0 - 24.5 (43)"
48417,"""Shackelford, (TX)""",-1,
48419,"""Shelby, (TX)""",35.1,"30.2 - 35.2 (43)"
48421,"""Sherman, (TX)""",-1,
48423,"""Smith, (TX)""",31.6,"30.2 - 35.2 (43)"
48425,"""Somervell, (TX)""",24.3,"11.0 - 24.5 (43)"
48427,"""Starr, (TX)""",45.8,"40.5 - 70.0 (42)"
48429,"""Stephens, (TX)""",33.5,"30.2 - 35.2 (43)"
48431,"""Sterling, (TX)""",-1,
48433,"""Stonewall, (TX)""",-1,
48435,"""Sutton, (TX)""",-1,
48437,"""Swisher, (TX)""",19.6,"11.0 - 24.5 (43)"
48439,"""Tarrant, (TX)""",32.1,"30.2 - 35.2 (43)"
48441,"""Taylor, (TX)""",27.1,"24.6 - 30.1 (42)"
48443,"""Terrell, (TX)""",-1,
48445,"""Terry, (TX)""",43.6,"40.5 - 70.0 (42)"
48447,"""Throckmorton, (TX)""",-1,
48449,"""Titus, (TX)""",45.8,"40.5 - 70.0 (42)"
48451,"""Tom Green, (TX)""",33.2,"30.2 - 35.2 (43)"
48453,"""Travis, (TX)""",25.2,"24.6 - 30.1 (42)"
48455,"""Trinity, (TX)""",55.1,"40.5 - 70.0 (42)"
48457,"""Tyler, (TX)""",41.8,"40.5 - 70.0 (42)"
48459,"""Upshur, (TX)""",37.3,"35.3 - 40.4 (41)"
48461,"""Upton, (TX)""",-1,
48463,"""Uvalde, (TX)""",36.5,"35.3 - 40.4 (41)"
48465,"""Val Verde, (TX)""",26.2,"24.6 - 30.1 (42)"
48467,"""Van Zandt, (TX)""",40.3,"35.3 - 40.4 (41)"
48469,"""Victoria, (TX)""",33.5,"30.2 - 35.2 (43)"
48471,"""Walker, (TX)""",36.2,"35.3 - 40.4 (41)"
48473,"""Waller, (TX)""",35,"30.2 - 35.2 (43)"
48475,"""Ward, (TX)""",18.6,"11.0 - 24.5 (43)"
48477,"""Washington, (TX)""",26.8,"24.6 - 30.1 (42)"
48479,"""Webb, (TX)""",28.1,"24.6 - 30.1 (42)"
48481,"""Wharton, (TX)""",36.5,"35.3 - 40.4 (41)"
48483,"""Wheeler, (TX)""",23.3,"11.0 - 24.5 (43)"
48485,"""Wichita, (TX)""",28.1,"24.6 - 30.1 (42)"
48487,"""Wilbarger, (TX)""",37.1,"35.3 - 40.4 (41)"
48489,"""Willacy, (TX)""",42,"40.5 - 70.0 (42)"
48491,"""Williamson, (TX)""",24.8,"24.6 - 30.1 (42)"
48493,"""Wilson, (TX)""",24.8,"24.6 - 30.1 (42)"
48495,"""Winkler, (TX)""",-1,
48497,"""Wise, (TX)""",36,"35.3 - 40.4 (41)"
48499,"""Wood, (TX)""",25.3,"24.6 - 30.1 (42)"
48501,"""Yoakum, (TX)""",-1,
48503,"""Young, (TX)""",27.8,"24.6 - 30.1 (42)"
48505,"""Zapata, (TX)""",38.2,"35.3 - 40.4 (41)"
48507,"""Zavala, (TX)""",38.2,"35.3 - 40.4 (41)"
