"cnty_fips","display_name","Value","theme_range"
48125,"""Dickens, (TX)""",-1,
48127,"""Dimmit, (TX)""",30.2,"27.7 - 72.4 (35)"
48129,"""Donley, (TX)""",-1,
48131,"""Duval, (TX)""",36.3,"27.7 - 72.4 (35)"
48133,"""Eastland, (TX)""",30.9,"27.7 - 72.4 (35)"
48135,"""Ector, (TX)""",27.6,"23.4 - 27.6 (37)"
48137,"""Edwards, (TX)""",31.6,"27.7 - 72.4 (35)"
48139,"""Ellis, (TX)""",18.8,"18.5 - 23.3 (38)"
48141,"""El Paso, (TX)""",13,"6.2 - 15.5 (37)"
48143,"""Erath, (TX)""",25.1,"23.4 - 27.6 (37)"
48145,"""Falls, (TX)""",20.1,"18.5 - 23.3 (38)"
48147,"""Fannin, (TX)""",14.1,"6.2 - 15.5 (37)"
48149,"""Fayette, (TX)""",16.5,"15.6 - 18.4 (37)"
48151,"""Fisher, (TX)""",-1,
48153,"""Floyd, (TX)""",-1,
48155,"""Foard, (TX)""",-1,
48157,"""Fort Bend, (TX)""",17.5,"15.6 - 18.4 (37)"
48159,"""Franklin, (TX)""",-1,
48161,"""Freestone, (TX)""",26.8,"23.4 - 27.6 (37)"
48163,"""Frio, (TX)""",32.4,"27.7 - 72.4 (35)"
48165,"""Gaines, (TX)""",-1,
48167,"""Galveston, (TX)""",23,"18.5 - 23.3 (38)"
48169,"""Garza, (TX)""",36.2,"27.7 - 72.4 (35)"
48171,"""Gillespie, (TX)""",11.3,"6.2 - 15.5 (37)"
48173,"""Glasscock, (TX)""",-1,
48175,"""Goliad, (TX)""",20.1,"18.5 - 23.3 (38)"
48177,"""Gonzales, (TX)""",17.4,"15.6 - 18.4 (37)"
48179,"""Gray, (TX)""",16.5,"15.6 - 18.4 (37)"
48181,"""Grayson, (TX)""",18.7,"18.5 - 23.3 (38)"
48183,"""Gregg, (TX)""",24.1,"23.4 - 27.6 (37)"
48185,"""Grimes, (TX)""",14.1,"6.2 - 15.5 (37)"
48187,"""Guadalupe, (TX)""",18.6,"18.5 - 23.3 (38)"
48189,"""Hale, (TX)""",24.7,"23.4 - 27.6 (37)"
48191,"""Hall, (TX)""",29.7,"27.7 - 72.4 (35)"
48193,"""Hamilton, (TX)""",72.4,"27.7 - 72.4 (35)"
48195,"""Hansford, (TX)""",-1,
48197,"""Hardeman, (TX)""",22.4,"18.5 - 23.3 (38)"
48199,"""Hardin, (TX)""",15.6,"15.6 - 18.4 (37)"
48201,"""Harris, (TX)""",18.7,"18.5 - 23.3 (38)"
48203,"""Harrison, (TX)""",30,"27.7 - 72.4 (35)"
48205,"""Hartley, (TX)""",-1,
48207,"""Haskell, (TX)""",15,"6.2 - 15.5 (37)"
48209,"""Hays, (TX)""",13.2,"6.2 - 15.5 (37)"
48211,"""Hemphill, (TX)""",-1,
48213,"""Henderson, (TX)""",26,"23.4 - 27.6 (37)"
48215,"""Hidalgo, (TX)""",25,"23.4 - 27.6 (37)"
48217,"""Hill, (TX)""",22.9,"18.5 - 23.3 (38)"
48219,"""Hockley, (TX)""",23.2,"18.5 - 23.3 (38)"
48221,"""Hood, (TX)""",14.8,"6.2 - 15.5 (37)"
48223,"""Hopkins, (TX)""",17.3,"15.6 - 18.4 (37)"
48225,"""Houston, (TX)""",29.7,"27.7 - 72.4 (35)"
48227,"""Howard, (TX)""",23.3,"18.5 - 23.3 (38)"
48229,"""Hudspeth, (TX)""",-1,
48231,"""Hunt, (TX)""",26.2,"23.4 - 27.6 (37)"
48233,"""Hutchinson, (TX)""",13.8,"6.2 - 15.5 (37)"
48235,"""Irion, (TX)""",-1,
48237,"""Jack, (TX)""",33.9,"27.7 - 72.4 (35)"
48239,"""Jackson, (TX)""",15.5,"6.2 - 15.5 (37)"
48241,"""Jasper, (TX)""",17.2,"15.6 - 18.4 (37)"
48243,"""Jeff Davis, (TX)""",-1,
48245,"""Jefferson, (TX)""",22.4,"18.5 - 23.3 (38)"
48247,"""Jim Hogg, (TX)""",48.1,"27.7 - 72.4 (35)"
48249,"""Jim Wells, (TX)""",29,"27.7 - 72.4 (35)"
48251,"""Johnson, (TX)""",25.5,"23.4 - 27.6 (37)"
48253,"""Jones, (TX)""",23.3,"18.5 - 23.3 (38)"
48255,"""Karnes, (TX)""",16.3,"15.6 - 18.4 (37)"
48257,"""Kaufman, (TX)""",29.3,"27.7 - 72.4 (35)"
48259,"""Kendall, (TX)""",12.2,"6.2 - 15.5 (37)"
48261,"""Kenedy, (TX)""",-1,
48263,"""Kent, (TX)""",-1,
48265,"""Kerr, (TX)""",9.5,"6.2 - 15.5 (37)"
48267,"""Kimble, (TX)""",-1,
48269,"""King, (TX)""",-1,
48271,"""Kinney, (TX)""",-1,
48273,"""Kleberg, (TX)""",41.2,"27.7 - 72.4 (35)"
48275,"""Knox, (TX)""",30.4,"27.7 - 72.4 (35)"
48277,"""Lamar, (TX)""",23.9,"23.4 - 27.6 (37)"
48279,"""Lamb, (TX)""",17.6,"15.6 - 18.4 (37)"
48281,"""Lampasas, (TX)""",15.5,"6.2 - 15.5 (37)"
48283,"""La Salle, (TX)""",-1,
48285,"""Lavaca, (TX)""",7.8,"6.2 - 15.5 (37)"
48287,"""Lee, (TX)""",21.1,"18.5 - 23.3 (38)"
48289,"""Leon, (TX)""",19,"18.5 - 23.3 (38)"
48291,"""Liberty, (TX)""",25.4,"23.4 - 27.6 (37)"
48293,"""Limestone, (TX)""",24.4,"23.4 - 27.6 (37)"
48295,"""Lipscomb, (TX)""",-1,
48297,"""Live Oak, (TX)""",33.2,"27.7 - 72.4 (35)"
48299,"""Llano, (TX)""",12.5,"6.2 - 15.5 (37)"
48301,"""Loving, (TX)""",-1,
48303,"""Lubbock, (TX)""",23.9,"23.4 - 27.6 (37)"
48305,"""Lynn, (TX)""",-1,
48307,"""McCulloch, (TX)""",13.9,"6.2 - 15.5 (37)"
48309,"""McLennan, (TX)""",15.1,"6.2 - 15.5 (37)"
48311,"""McMullen, (TX)""",-1,
48313,"""Madison, (TX)""",15.8,"15.6 - 18.4 (37)"
48315,"""Marion, (TX)""",27.1,"23.4 - 27.6 (37)"
48317,"""Martin, (TX)""",-1,
48319,"""Mason, (TX)""",-1,
48321,"""Matagorda, (TX)""",13.8,"6.2 - 15.5 (37)"
48323,"""Maverick, (TX)""",33.7,"27.7 - 72.4 (35)"
48325,"""Medina, (TX)""",15,"6.2 - 15.5 (37)"
48327,"""Menard, (TX)""",-1,
48329,"""Midland, (TX)""",14.4,"6.2 - 15.5 (37)"
48331,"""Milam, (TX)""",12.1,"6.2 - 15.5 (37)"
48333,"""Mills, (TX)""",-1,
48335,"""Mitchell, (TX)""",15.7,"15.6 - 18.4 (37)"
48337,"""Montague, (TX)""",25.5,"23.4 - 27.6 (37)"
48339,"""Montgomery, (TX)""",21.3,"18.5 - 23.3 (38)"
48341,"""Moore, (TX)""",24.7,"23.4 - 27.6 (37)"
48343,"""Morris, (TX)""",17,"15.6 - 18.4 (37)"
48345,"""Motley, (TX)""",-1,
48347,"""Nacogdoches, (TX)""",28.3,"27.7 - 72.4 (35)"
48349,"""Navarro, (TX)""",25.5,"23.4 - 27.6 (37)"
48351,"""Newton, (TX)""",21.6,"18.5 - 23.3 (38)"
48353,"""Nolan, (TX)""",25.7,"23.4 - 27.6 (37)"
48355,"""Nueces, (TX)""",21.8,"18.5 - 23.3 (38)"
48357,"""Ochiltree, (TX)""",-1,
48359,"""Oldham, (TX)""",-1,
48361,"""Orange, (TX)""",25.8,"23.4 - 27.6 (37)"
48363,"""Palo Pinto, (TX)""",22.5,"18.5 - 23.3 (38)"
48365,"""Panola, (TX)""",18,"15.6 - 18.4 (37)"
48367,"""Parker, (TX)""",19.5,"18.5 - 23.3 (38)"
48369,"""Parmer, (TX)""",-1,
48371,"""Pecos, (TX)""",22.6,"18.5 - 23.3 (38)"
48373,"""Polk, (TX)""",22.1,"18.5 - 23.3 (38)"
48375,"""Potter, (TX)""",13.4,"6.2 - 15.5 (37)"
48377,"""Presidio, (TX)""",-1,
48379,"""Rains, (TX)""",16.3,"15.6 - 18.4 (37)"
48381,"""Randall, (TX)""",13,"6.2 - 15.5 (37)"
48383,"""Reagan, (TX)""",-1,
48385,"""Real, (TX)""",-1,
48387,"""Red River, (TX)""",36.4,"27.7 - 72.4 (35)"
48389,"""Reeves, (TX)""",22.4,"18.5 - 23.3 (38)"
48391,"""Refugio, (TX)""",-1,
48393,"""Roberts, (TX)""",-1,
48395,"""Robertson, (TX)""",22.4,"18.5 - 23.3 (38)"
48397,"""Rockwall, (TX)""",16.6,"15.6 - 18.4 (37)"
48399,"""Runnels, (TX)""",-1,
48401,"""Rusk, (TX)""",27.5,"23.4 - 27.6 (37)"
48403,"""Sabine, (TX)""",14.6,"6.2 - 15.5 (37)"
48405,"""San Augustine, (TX)""",16.7,"15.6 - 18.4 (37)"
48407,"""San Jacinto, (TX)""",34.1,"27.7 - 72.4 (35)"
48409,"""San Patricio, (TX)""",24.3,"23.4 - 27.6 (37)"
48411,"""San Saba, (TX)""",-1,
48413,"""Schleicher, (TX)""",-1,
48415,"""Scurry, (TX)""",19.8,"18.5 - 23.3 (38)"
48417,"""Shackelford, (TX)""",-1,
48419,"""Shelby, (TX)""",33.4,"27.7 - 72.4 (35)"
48421,"""Sherman, (TX)""",-1,
48423,"""Smith, (TX)""",17.5,"15.6 - 18.4 (37)"
48425,"""Somervell, (TX)""",25.5,"23.4 - 27.6 (37)"
48427,"""Starr, (TX)""",27.6,"23.4 - 27.6 (37)"
48429,"""Stephens, (TX)""",19.7,"18.5 - 23.3 (38)"
48431,"""Sterling, (TX)""",-1,
48433,"""Stonewall, (TX)""",-1,
48435,"""Sutton, (TX)""",-1,
48437,"""Swisher, (TX)""",-1,
48439,"""Tarrant, (TX)""",17,"15.6 - 18.4 (37)"
48441,"""Taylor, (TX)""",16.5,"15.6 - 18.4 (37)"
48443,"""Terrell, (TX)""",-1,
48445,"""Terry, (TX)""",31.7,"27.7 - 72.4 (35)"
48447,"""Throckmorton, (TX)""",-1,
48449,"""Titus, (TX)""",26.3,"23.4 - 27.6 (37)"
48451,"""Tom Green, (TX)""",13.1,"6.2 - 15.5 (37)"
48453,"""Travis, (TX)""",14.8,"6.2 - 15.5 (37)"
48455,"""Trinity, (TX)""",35.7,"27.7 - 72.4 (35)"
48457,"""Tyler, (TX)""",24,"23.4 - 27.6 (37)"
48459,"""Upshur, (TX)""",25.8,"23.4 - 27.6 (37)"
48461,"""Upton, (TX)""",-1,
48463,"""Uvalde, (TX)""",20.2,"18.5 - 23.3 (38)"
48465,"""Val Verde, (TX)""",27.4,"23.4 - 27.6 (37)"
48467,"""Van Zandt, (TX)""",24.3,"23.4 - 27.6 (37)"
48469,"""Victoria, (TX)""",18.4,"15.6 - 18.4 (37)"
48471,"""Walker, (TX)""",20.2,"18.5 - 23.3 (38)"
48473,"""Waller, (TX)""",12.5,"6.2 - 15.5 (37)"
48475,"""Ward, (TX)""",-1,
48477,"""Washington, (TX)""",16.1,"15.6 - 18.4 (37)"
48479,"""Webb, (TX)""",23.9,"23.4 - 27.6 (37)"
48481,"""Wharton, (TX)""",20.7,"18.5 - 23.3 (38)"
48483,"""Wheeler, (TX)""",-1,
48485,"""Wichita, (TX)""",17.1,"15.6 - 18.4 (37)"
48487,"""Wilbarger, (TX)""",18.9,"18.5 - 23.3 (38)"
48489,"""Willacy, (TX)""",30.9,"27.7 - 72.4 (35)"
48491,"""Williamson, (TX)""",14.8,"6.2 - 15.5 (37)"
48493,"""Wilson, (TX)""",14.6,"6.2 - 15.5 (37)"
48495,"""Winkler, (TX)""",-1,
48497,"""Wise, (TX)""",15.7,"15.6 - 18.4 (37)"
48499,"""Wood, (TX)""",21.5,"18.5 - 23.3 (38)"
48501,"""Yoakum, (TX)""",-1,
48503,"""Young, (TX)""",13.9,"6.2 - 15.5 (37)"
48505,"""Zapata, (TX)""",31.6,"27.7 - 72.4 (35)"
48507,"""Zavala, (TX)""",39.6,"27.7 - 72.4 (35)"
