"cnty_fips","display_name","Value","theme_range"
48255,"""Karnes, (TX)""",11.8,"3.9 - 12.5 (37)"
48257,"""Kaufman, (TX)""",24,"23.8 - 38.1 (36)"
48259,"""Kendall, (TX)""",8.6,"3.9 - 12.5 (37)"
48261,"""Kenedy, (TX)""",-1,
48263,"""Kent, (TX)""",-1,
48265,"""Kerr, (TX)""",5.8,"3.9 - 12.5 (37)"
48267,"""Kimble, (TX)""",-1,
48269,"""King, (TX)""",-1,
48271,"""Kinney, (TX)""",-1,
48273,"""Kleberg, (TX)""",29.6,"23.8 - 38.1 (36)"
48275,"""Knox, (TX)""",-1,
48277,"""Lamar, (TX)""",16,"15.8 - 19.4 (36)"
48279,"""Lamb, (TX)""",21.3,"19.5 - 23.7 (37)"
48281,"""Lampasas, (TX)""",12.6,"12.6 - 15.7 (37)"
48283,"""La Salle, (TX)""",-1,
48285,"""Lavaca, (TX)""",3.9,"3.9 - 12.5 (37)"
48287,"""Lee, (TX)""",17.7,"15.8 - 19.4 (36)"
48289,"""Leon, (TX)""",22.8,"19.5 - 23.7 (37)"
48291,"""Liberty, (TX)""",22.2,"19.5 - 23.7 (37)"
48293,"""Limestone, (TX)""",32,"23.8 - 38.1 (36)"
48295,"""Lipscomb, (TX)""",-1,
48297,"""Live Oak, (TX)""",17.2,"15.8 - 19.4 (36)"
48299,"""Llano, (TX)""",11.7,"3.9 - 12.5 (37)"
48301,"""Loving, (TX)""",-1,
48303,"""Lubbock, (TX)""",18.9,"15.8 - 19.4 (36)"
48305,"""Lynn, (TX)""",20.1,"19.5 - 23.7 (37)"
48307,"""McCulloch, (TX)""",-1,
48309,"""McLennan, (TX)""",12.7,"12.6 - 15.7 (37)"
48311,"""McMullen, (TX)""",-1,
48313,"""Madison, (TX)""",-1,
48315,"""Marion, (TX)""",21.1,"19.5 - 23.7 (37)"
48317,"""Martin, (TX)""",-1,
48319,"""Mason, (TX)""",-1,
48321,"""Matagorda, (TX)""",13.8,"12.6 - 15.7 (37)"
48323,"""Maverick, (TX)""",31.2,"23.8 - 38.1 (36)"
48325,"""Medina, (TX)""",16,"15.8 - 19.4 (36)"
48327,"""Menard, (TX)""",-1,
48329,"""Midland, (TX)""",11.6,"3.9 - 12.5 (37)"
48331,"""Milam, (TX)""",10.6,"3.9 - 12.5 (37)"
48333,"""Mills, (TX)""",20.6,"19.5 - 23.7 (37)"
48335,"""Mitchell, (TX)""",-1,
48337,"""Montague, (TX)""",28.4,"23.8 - 38.1 (36)"
48339,"""Montgomery, (TX)""",17.4,"15.8 - 19.4 (36)"
48341,"""Moore, (TX)""",25,"23.8 - 38.1 (36)"
48343,"""Morris, (TX)""",12.2,"3.9 - 12.5 (37)"
48345,"""Motley, (TX)""",-1,
48347,"""Nacogdoches, (TX)""",20.1,"19.5 - 23.7 (37)"
48349,"""Navarro, (TX)""",18.6,"15.8 - 19.4 (36)"
48351,"""Newton, (TX)""",14.3,"12.6 - 15.7 (37)"
48353,"""Nolan, (TX)""",26.1,"23.8 - 38.1 (36)"
48355,"""Nueces, (TX)""",19.1,"15.8 - 19.4 (36)"
48357,"""Ochiltree, (TX)""",-1,
48359,"""Oldham, (TX)""",-1,
48361,"""Orange, (TX)""",19.4,"15.8 - 19.4 (36)"
48363,"""Palo Pinto, (TX)""",16.1,"15.8 - 19.4 (36)"
48365,"""Panola, (TX)""",29.4,"23.8 - 38.1 (36)"
48367,"""Parker, (TX)""",16.3,"15.8 - 19.4 (36)"
48369,"""Parmer, (TX)""",-1,
48371,"""Pecos, (TX)""",17,"15.8 - 19.4 (36)"
48373,"""Polk, (TX)""",23.8,"23.8 - 38.1 (36)"
48375,"""Potter, (TX)""",12.6,"12.6 - 15.7 (37)"
48377,"""Presidio, (TX)""",-1,
48379,"""Rains, (TX)""",24.2,"23.8 - 38.1 (36)"
48381,"""Randall, (TX)""",10,"3.9 - 12.5 (37)"
48383,"""Reagan, (TX)""",-1,
48385,"""Real, (TX)""",21.9,"19.5 - 23.7 (37)"
48387,"""Red River, (TX)""",34.2,"23.8 - 38.1 (36)"
48389,"""Reeves, (TX)""",-1,
48391,"""Refugio, (TX)""",-1,
48393,"""Roberts, (TX)""",-1,
48395,"""Robertson, (TX)""",17.9,"15.8 - 19.4 (36)"
48397,"""Rockwall, (TX)""",13.4,"12.6 - 15.7 (37)"
48399,"""Runnels, (TX)""",6.9,"3.9 - 12.5 (37)"
48401,"""Rusk, (TX)""",25.1,"23.8 - 38.1 (36)"
48403,"""Sabine, (TX)""",11.5,"3.9 - 12.5 (37)"
48405,"""San Augustine, (TX)""",12,"3.9 - 12.5 (37)"
48407,"""San Jacinto, (TX)""",29.2,"23.8 - 38.1 (36)"
48409,"""San Patricio, (TX)""",21.2,"19.5 - 23.7 (37)"
48411,"""San Saba, (TX)""",-1,
48413,"""Schleicher, (TX)""",-1,
48415,"""Scurry, (TX)""",19.7,"19.5 - 23.7 (37)"
48417,"""Shackelford, (TX)""",-1,
48419,"""Shelby, (TX)""",23.7,"19.5 - 23.7 (37)"
48421,"""Sherman, (TX)""",-1,
48423,"""Smith, (TX)""",11.6,"3.9 - 12.5 (37)"
48425,"""Somervell, (TX)""",20.1,"19.5 - 23.7 (37)"
48427,"""Starr, (TX)""",32,"23.8 - 38.1 (36)"
48429,"""Stephens, (TX)""",27.9,"23.8 - 38.1 (36)"
48431,"""Sterling, (TX)""",-1,
48433,"""Stonewall, (TX)""",-1,
48435,"""Sutton, (TX)""",-1,
48437,"""Swisher, (TX)""",-1,
48439,"""Tarrant, (TX)""",13.6,"12.6 - 15.7 (37)"
48441,"""Taylor, (TX)""",10.8,"3.9 - 12.5 (37)"
48443,"""Terrell, (TX)""",-1,
48445,"""Terry, (TX)""",25.2,"23.8 - 38.1 (36)"
48447,"""Throckmorton, (TX)""",-1,
48449,"""Titus, (TX)""",17,"15.8 - 19.4 (36)"
48451,"""Tom Green, (TX)""",13.5,"12.6 - 15.7 (37)"
48453,"""Travis, (TX)""",11.2,"3.9 - 12.5 (37)"
48455,"""Trinity, (TX)""",29.8,"23.8 - 38.1 (36)"
48457,"""Tyler, (TX)""",15,"12.6 - 15.7 (37)"
48459,"""Upshur, (TX)""",19.2,"15.8 - 19.4 (36)"
48461,"""Upton, (TX)""",-1,
48463,"""Uvalde, (TX)""",17.4,"15.8 - 19.4 (36)"
48465,"""Val Verde, (TX)""",18.4,"15.8 - 19.4 (36)"
48467,"""Van Zandt, (TX)""",17.6,"15.8 - 19.4 (36)"
48469,"""Victoria, (TX)""",15.2,"12.6 - 15.7 (37)"
48471,"""Walker, (TX)""",20.3,"19.5 - 23.7 (37)"
48473,"""Waller, (TX)""",16.4,"15.8 - 19.4 (36)"
48475,"""Ward, (TX)""",-1,
48477,"""Washington, (TX)""",14.2,"12.6 - 15.7 (37)"
48479,"""Webb, (TX)""",20.8,"19.5 - 23.7 (37)"
48481,"""Wharton, (TX)""",15.1,"12.6 - 15.7 (37)"
48483,"""Wheeler, (TX)""",-1,
48485,"""Wichita, (TX)""",13.9,"12.6 - 15.7 (37)"
48487,"""Wilbarger, (TX)""",13.5,"12.6 - 15.7 (37)"
48489,"""Willacy, (TX)""",23.9,"23.8 - 38.1 (36)"
48491,"""Williamson, (TX)""",11.3,"3.9 - 12.5 (37)"
48493,"""Wilson, (TX)""",20.8,"19.5 - 23.7 (37)"
48495,"""Winkler, (TX)""",-1,
48497,"""Wise, (TX)""",16.8,"15.8 - 19.4 (36)"
48499,"""Wood, (TX)""",17.3,"15.8 - 19.4 (36)"
48501,"""Yoakum, (TX)""",-1,
48503,"""Young, (TX)""",12.7,"12.6 - 15.7 (37)"
48505,"""Zapata, (TX)""",24.5,"23.8 - 38.1 (36)"
48507,"""Zavala, (TX)""",24.1,"23.8 - 38.1 (36)"
