"cnty_fips","display_name","Value","theme_range"
48403,"""Sabine, (TX)""",9.9,"6.0 - 10.7 (38)"
48405,"""San Augustine, (TX)""",14.8,"14.7 - 17.1 (34)"
48407,"""San Jacinto, (TX)""",16.8,"14.7 - 17.1 (34)"
48409,"""San Patricio, (TX)""",13.3,"12.6 - 14.6 (33)"
48411,"""San Saba, (TX)""",-1,
48413,"""Schleicher, (TX)""",-1,
48415,"""Scurry, (TX)""",15.2,"14.7 - 17.1 (34)"
48417,"""Shackelford, (TX)""",-1,
48419,"""Shelby, (TX)""",19,"17.2 - 35.1 (34)"
48421,"""Sherman, (TX)""",-1,
48423,"""Smith, (TX)""",12.1,"10.8 - 12.5 (34)"
48425,"""Somervell, (TX)""",-1,
48427,"""Starr, (TX)""",19.3,"17.2 - 35.1 (34)"
48429,"""Stephens, (TX)""",10.7,"6.0 - 10.7 (38)"
48431,"""Sterling, (TX)""",-1,
48433,"""Stonewall, (TX)""",-1,
48435,"""Sutton, (TX)""",-1,
48437,"""Swisher, (TX)""",-1,
48439,"""Tarrant, (TX)""",12.1,"10.8 - 12.5 (34)"
48441,"""Taylor, (TX)""",8.9,"6.0 - 10.7 (38)"
48443,"""Terrell, (TX)""",-1,
48445,"""Terry, (TX)""",17.6,"17.2 - 35.1 (34)"
48447,"""Throckmorton, (TX)""",-1,
48449,"""Titus, (TX)""",14.2,"12.6 - 14.6 (33)"
48451,"""Tom Green, (TX)""",12.8,"12.6 - 14.6 (33)"
48453,"""Travis, (TX)""",10.9,"10.8 - 12.5 (34)"
48455,"""Trinity, (TX)""",24,"17.2 - 35.1 (34)"
48457,"""Tyler, (TX)""",18.5,"17.2 - 35.1 (34)"
48459,"""Upshur, (TX)""",14.2,"12.6 - 14.6 (33)"
48461,"""Upton, (TX)""",-1,
48463,"""Uvalde, (TX)""",12.9,"12.6 - 14.6 (33)"
48465,"""Val Verde, (TX)""",16,"14.7 - 17.1 (34)"
48467,"""Van Zandt, (TX)""",15.4,"14.7 - 17.1 (34)"
48469,"""Victoria, (TX)""",13.7,"12.6 - 14.6 (33)"
48471,"""Walker, (TX)""",15,"14.7 - 17.1 (34)"
48473,"""Waller, (TX)""",15.2,"14.7 - 17.1 (34)"
48475,"""Ward, (TX)""",-1,
48477,"""Washington, (TX)""",12.3,"10.8 - 12.5 (34)"
48479,"""Webb, (TX)""",13.8,"12.6 - 14.6 (33)"
48481,"""Wharton, (TX)""",16.1,"14.7 - 17.1 (34)"
48483,"""Wheeler, (TX)""",-1,
48485,"""Wichita, (TX)""",9.6,"6.0 - 10.7 (38)"
48487,"""Wilbarger, (TX)""",-1,
48489,"""Willacy, (TX)""",25.4,"17.2 - 35.1 (34)"
48491,"""Williamson, (TX)""",9.7,"6.0 - 10.7 (38)"
48493,"""Wilson, (TX)""",13.2,"12.6 - 14.6 (33)"
48495,"""Winkler, (TX)""",-1,
48497,"""Wise, (TX)""",11.6,"10.8 - 12.5 (34)"
48499,"""Wood, (TX)""",8.4,"6.0 - 10.7 (38)"
48501,"""Yoakum, (TX)""",-1,
48503,"""Young, (TX)""",15.2,"14.7 - 17.1 (34)"
48505,"""Zapata, (TX)""",15.4,"14.7 - 17.1 (34)"
48507,"""Zavala, (TX)""",21.6,"17.2 - 35.1 (34)"
