"cnty_fips","display_name","Value","theme_range"
48139,"""Ellis, (TX)""",38.5,"36.6 - 41.2 (42)"
48141,"""El Paso, (TX)""",26,"15.4 - 31.2 (42)"
48143,"""Erath, (TX)""",38.5,"36.6 - 41.2 (42)"
48145,"""Falls, (TX)""",44,"41.3 - 47.9 (43)"
48147,"""Fannin, (TX)""",46.8,"41.3 - 47.9 (43)"
48149,"""Fayette, (TX)""",39,"36.6 - 41.2 (42)"
48151,"""Fisher, (TX)""",30.4,"15.4 - 31.2 (42)"
48153,"""Floyd, (TX)""",31.9,"31.3 - 36.5 (42)"
48155,"""Foard, (TX)""",-1,
48157,"""Fort Bend, (TX)""",37.2,"36.6 - 41.2 (42)"
48159,"""Franklin, (TX)""",32.3,"31.3 - 36.5 (42)"
48161,"""Freestone, (TX)""",38.2,"36.6 - 41.2 (42)"
48163,"""Frio, (TX)""",43.9,"41.3 - 47.9 (43)"
48165,"""Gaines, (TX)""",34.5,"31.3 - 36.5 (42)"
48167,"""Galveston, (TX)""",52.9,"48.0 - 78.1 (41)"
48169,"""Garza, (TX)""",39.7,"36.6 - 41.2 (42)"
48171,"""Gillespie, (TX)""",24,"15.4 - 31.2 (42)"
48173,"""Glasscock, (TX)""",-1,
48175,"""Goliad, (TX)""",52.4,"48.0 - 78.1 (41)"
48177,"""Gonzales, (TX)""",37.4,"36.6 - 41.2 (42)"
48179,"""Gray, (TX)""",47.9,"41.3 - 47.9 (43)"
48181,"""Grayson, (TX)""",52.5,"48.0 - 78.1 (41)"
48183,"""Gregg, (TX)""",46.9,"41.3 - 47.9 (43)"
48185,"""Grimes, (TX)""",41.8,"41.3 - 47.9 (43)"
48187,"""Guadalupe, (TX)""",25.5,"15.4 - 31.2 (42)"
48189,"""Hale, (TX)""",36.3,"31.3 - 36.5 (42)"
48191,"""Hall, (TX)""",35,"31.3 - 36.5 (42)"
48193,"""Hamilton, (TX)""",78.1,"48.0 - 78.1 (41)"
48195,"""Hansford, (TX)""",-1,
48197,"""Hardeman, (TX)""",-1,
48199,"""Hardin, (TX)""",40.2,"36.6 - 41.2 (42)"
48201,"""Harris, (TX)""",41.5,"41.3 - 47.9 (43)"
48203,"""Harrison, (TX)""",48.4,"48.0 - 78.1 (41)"
48205,"""Hartley, (TX)""",-1,
48207,"""Haskell, (TX)""",34.7,"31.3 - 36.5 (42)"
48209,"""Hays, (TX)""",37.2,"36.6 - 41.2 (42)"
48211,"""Hemphill, (TX)""",-1,
48213,"""Henderson, (TX)""",52.7,"48.0 - 78.1 (41)"
48215,"""Hidalgo, (TX)""",38.4,"36.6 - 41.2 (42)"
48217,"""Hill, (TX)""",39.9,"36.6 - 41.2 (42)"
48219,"""Hockley, (TX)""",44.7,"41.3 - 47.9 (43)"
48221,"""Hood, (TX)""",28.7,"15.4 - 31.2 (42)"
48223,"""Hopkins, (TX)""",39.4,"36.6 - 41.2 (42)"
48225,"""Houston, (TX)""",42.7,"41.3 - 47.9 (43)"
48227,"""Howard, (TX)""",50.1,"48.0 - 78.1 (41)"
48229,"""Hudspeth, (TX)""",-1,
48231,"""Hunt, (TX)""",57.6,"48.0 - 78.1 (41)"
48233,"""Hutchinson, (TX)""",34,"31.3 - 36.5 (42)"
48235,"""Irion, (TX)""",-1,
48237,"""Jack, (TX)""",51.9,"48.0 - 78.1 (41)"
48239,"""Jackson, (TX)""",45.9,"41.3 - 47.9 (43)"
48241,"""Jasper, (TX)""",41.7,"41.3 - 47.9 (43)"
48243,"""Jeff Davis, (TX)""",-1,
48245,"""Jefferson, (TX)""",38.4,"36.6 - 41.2 (42)"
48247,"""Jim Hogg, (TX)""",-1,
48249,"""Jim Wells, (TX)""",55.9,"48.0 - 78.1 (41)"
48251,"""Johnson, (TX)""",56.7,"48.0 - 78.1 (41)"
48253,"""Jones, (TX)""",62.5,"48.0 - 78.1 (41)"
48255,"""Karnes, (TX)""",33.4,"31.3 - 36.5 (42)"
48257,"""Kaufman, (TX)""",43.6,"41.3 - 47.9 (43)"
48259,"""Kendall, (TX)""",26.3,"15.4 - 31.2 (42)"
48261,"""Kenedy, (TX)""",-1,
48263,"""Kent, (TX)""",-1,
48265,"""Kerr, (TX)""",25.1,"15.4 - 31.2 (42)"
48267,"""Kimble, (TX)""",21.8,"15.4 - 31.2 (42)"
48269,"""King, (TX)""",-1,
48271,"""Kinney, (TX)""",-1,
48273,"""Kleberg, (TX)""",66.1,"48.0 - 78.1 (41)"
48275,"""Knox, (TX)""",34.3,"31.3 - 36.5 (42)"
48277,"""Lamar, (TX)""",55.9,"48.0 - 78.1 (41)"
48279,"""Lamb, (TX)""",49.4,"48.0 - 78.1 (41)"
48281,"""Lampasas, (TX)""",40.3,"36.6 - 41.2 (42)"
48283,"""La Salle, (TX)""",60.5,"48.0 - 78.1 (41)"
48285,"""Lavaca, (TX)""",22.3,"15.4 - 31.2 (42)"
48287,"""Lee, (TX)""",42.2,"41.3 - 47.9 (43)"
48289,"""Leon, (TX)""",41.4,"41.3 - 47.9 (43)"
48291,"""Liberty, (TX)""",55.7,"48.0 - 78.1 (41)"
48293,"""Limestone, (TX)""",39.9,"36.6 - 41.2 (42)"
48295,"""Lipscomb, (TX)""",-1,
48297,"""Live Oak, (TX)""",33.8,"31.3 - 36.5 (42)"
48299,"""Llano, (TX)""",27,"15.4 - 31.2 (42)"
48301,"""Loving, (TX)""",-1,
48303,"""Lubbock, (TX)""",43,"41.3 - 47.9 (43)"
48305,"""Lynn, (TX)""",44.7,"41.3 - 47.9 (43)"
48307,"""McCulloch, (TX)""",21.7,"15.4 - 31.2 (42)"
48309,"""McLennan, (TX)""",39.8,"36.6 - 41.2 (42)"
48311,"""McMullen, (TX)""",-1,
48313,"""Madison, (TX)""",52.8,"48.0 - 78.1 (41)"
48315,"""Marion, (TX)""",45.7,"41.3 - 47.9 (43)"
48317,"""Martin, (TX)""",-1,
48319,"""Mason, (TX)""",-1,
48321,"""Matagorda, (TX)""",39.3,"36.6 - 41.2 (42)"
48323,"""Maverick, (TX)""",38.1,"36.6 - 41.2 (42)"
48325,"""Medina, (TX)""",31.2,"15.4 - 31.2 (42)"
48327,"""Menard, (TX)""",35.2,"31.3 - 36.5 (42)"
48329,"""Midland, (TX)""",30.9,"15.4 - 31.2 (42)"
48331,"""Milam, (TX)""",36.6,"36.6 - 41.2 (42)"
48333,"""Mills, (TX)""",23.3,"15.4 - 31.2 (42)"
48335,"""Mitchell, (TX)""",37.2,"36.6 - 41.2 (42)"
48337,"""Montague, (TX)""",41.2,"36.6 - 41.2 (42)"
48339,"""Montgomery, (TX)""",48.9,"48.0 - 78.1 (41)"
48341,"""Moore, (TX)""",41.8,"41.3 - 47.9 (43)"
48343,"""Morris, (TX)""",34.6,"31.3 - 36.5 (42)"
48345,"""Motley, (TX)""",-1,
48347,"""Nacogdoches, (TX)""",34.9,"31.3 - 36.5 (42)"
48349,"""Navarro, (TX)""",34.5,"31.3 - 36.5 (42)"
48351,"""Newton, (TX)""",39.4,"36.6 - 41.2 (42)"
48353,"""Nolan, (TX)""",75.8,"48.0 - 78.1 (41)"
48355,"""Nueces, (TX)""",41.4,"41.3 - 47.9 (43)"
48357,"""Ochiltree, (TX)""",-1,
48359,"""Oldham, (TX)""",-1,
48361,"""Orange, (TX)""",34.7,"31.3 - 36.5 (42)"
48363,"""Palo Pinto, (TX)""",47.3,"41.3 - 47.9 (43)"
48365,"""Panola, (TX)""",53.5,"48.0 - 78.1 (41)"
48367,"""Parker, (TX)""",34.5,"31.3 - 36.5 (42)"
48369,"""Parmer, (TX)""",38.4,"36.6 - 41.2 (42)"
48371,"""Pecos, (TX)""",58,"48.0 - 78.1 (41)"
48373,"""Polk, (TX)""",30.7,"15.4 - 31.2 (42)"
48375,"""Potter, (TX)""",32.2,"31.3 - 36.5 (42)"
48377,"""Presidio, (TX)""",-1,
48379,"""Rains, (TX)""",58.7,"48.0 - 78.1 (41)"
48381,"""Randall, (TX)""",23.3,"15.4 - 31.2 (42)"
48383,"""Reagan, (TX)""",-1,
48385,"""Real, (TX)""",28.2,"15.4 - 31.2 (42)"
48387,"""Red River, (TX)""",41,"36.6 - 41.2 (42)"
48389,"""Reeves, (TX)""",25.1,"15.4 - 31.2 (42)"
48391,"""Refugio, (TX)""",28.9,"15.4 - 31.2 (42)"
48393,"""Roberts, (TX)""",-1,
48395,"""Robertson, (TX)""",54.8,"48.0 - 78.1 (41)"
48397,"""Rockwall, (TX)""",30,"15.4 - 31.2 (42)"
48399,"""Runnels, (TX)""",28.5,"15.4 - 31.2 (42)"
48401,"""Rusk, (TX)""",51.2,"48.0 - 78.1 (41)"
48403,"""Sabine, (TX)""",36.3,"31.3 - 36.5 (42)"
48405,"""San Augustine, (TX)""",35.3,"31.3 - 36.5 (42)"
48407,"""San Jacinto, (TX)""",51.2,"48.0 - 78.1 (41)"
48409,"""San Patricio, (TX)""",42.7,"41.3 - 47.9 (43)"
48411,"""San Saba, (TX)""",26.6,"15.4 - 31.2 (42)"
48413,"""Schleicher, (TX)""",-1,
48415,"""Scurry, (TX)""",33.6,"31.3 - 36.5 (42)"
48417,"""Shackelford, (TX)""",-1,
48419,"""Shelby, (TX)""",41.5,"41.3 - 47.9 (43)"
48421,"""Sherman, (TX)""",47.3,"41.3 - 47.9 (43)"
48423,"""Smith, (TX)""",42.7,"41.3 - 47.9 (43)"
48425,"""Somervell, (TX)""",40.8,"36.6 - 41.2 (42)"
48427,"""Starr, (TX)""",30.7,"15.4 - 31.2 (42)"
48429,"""Stephens, (TX)""",42.4,"41.3 - 47.9 (43)"
48431,"""Sterling, (TX)""",-1,
48433,"""Stonewall, (TX)""",-1,
48435,"""Sutton, (TX)""",-1,
48437,"""Swisher, (TX)""",23.2,"15.4 - 31.2 (42)"
48439,"""Tarrant, (TX)""",36.5,"31.3 - 36.5 (42)"
48441,"""Taylor, (TX)""",39.8,"36.6 - 41.2 (42)"
48443,"""Terrell, (TX)""",-1,
48445,"""Terry, (TX)""",65.4,"48.0 - 78.1 (41)"
48447,"""Throckmorton, (TX)""",-1,
48449,"""Titus, (TX)""",53.5,"48.0 - 78.1 (41)"
48451,"""Tom Green, (TX)""",31.8,"31.3 - 36.5 (42)"
48453,"""Travis, (TX)""",32.8,"31.3 - 36.5 (42)"
48455,"""Trinity, (TX)""",56.8,"48.0 - 78.1 (41)"
48457,"""Tyler, (TX)""",44.1,"41.3 - 47.9 (43)"
48459,"""Upshur, (TX)""",50.5,"48.0 - 78.1 (41)"
48461,"""Upton, (TX)""",-1,
48463,"""Uvalde, (TX)""",39.8,"36.6 - 41.2 (42)"
48465,"""Val Verde, (TX)""",38.1,"36.6 - 41.2 (42)"
48467,"""Van Zandt, (TX)""",42.8,"41.3 - 47.9 (43)"
48469,"""Victoria, (TX)""",43.9,"41.3 - 47.9 (43)"
48471,"""Walker, (TX)""",36.1,"31.3 - 36.5 (42)"
48473,"""Waller, (TX)""",47,"41.3 - 47.9 (43)"
48475,"""Ward, (TX)""",24.3,"15.4 - 31.2 (42)"
48477,"""Washington, (TX)""",37.7,"36.6 - 41.2 (42)"
48479,"""Webb, (TX)""",32.6,"31.3 - 36.5 (42)"
48481,"""Wharton, (TX)""",54.9,"48.0 - 78.1 (41)"
48483,"""Wheeler, (TX)""",32.3,"31.3 - 36.5 (42)"
48485,"""Wichita, (TX)""",39.7,"36.6 - 41.2 (42)"
48487,"""Wilbarger, (TX)""",41.6,"41.3 - 47.9 (43)"
48489,"""Willacy, (TX)""",18.6,"15.4 - 31.2 (42)"
48491,"""Williamson, (TX)""",28.7,"15.4 - 31.2 (42)"
48493,"""Wilson, (TX)""",35.1,"31.3 - 36.5 (42)"
48495,"""Winkler, (TX)""",37.1,"36.6 - 41.2 (42)"
48497,"""Wise, (TX)""",42.9,"41.3 - 47.9 (43)"
48499,"""Wood, (TX)""",34.3,"31.3 - 36.5 (42)"
48501,"""Yoakum, (TX)""",-1,
48503,"""Young, (TX)""",45.2,"41.3 - 47.9 (43)"
48505,"""Zapata, (TX)""",62.1,"48.0 - 78.1 (41)"
48507,"""Zavala, (TX)""",52,"48.0 - 78.1 (41)"
