"cnty_fips","display_name","Value","theme_range"
48167,"""Galveston, (TX)""",14.5,"13.5 - 15.9 (38)"
48169,"""Garza, (TX)""",20,"19.8 - 43.4 (35)"
48171,"""Gillespie, (TX)""",6.3,"5.3 - 11.3 (36)"
48173,"""Glasscock, (TX)""",-1,
48175,"""Goliad, (TX)""",13.8,"13.5 - 15.9 (38)"
48177,"""Gonzales, (TX)""",11.5,"11.4 - 13.4 (35)"
48179,"""Gray, (TX)""",13.6,"13.5 - 15.9 (38)"
48181,"""Grayson, (TX)""",13.5,"13.5 - 15.9 (38)"
48183,"""Gregg, (TX)""",15.1,"13.5 - 15.9 (38)"
48185,"""Grimes, (TX)""",8.5,"5.3 - 11.3 (36)"
48187,"""Guadalupe, (TX)""",13.5,"13.5 - 15.9 (38)"
48189,"""Hale, (TX)""",17.2,"16.0 - 19.7 (33)"
48191,"""Hall, (TX)""",-1,
48193,"""Hamilton, (TX)""",41.8,"19.8 - 43.4 (35)"
48195,"""Hansford, (TX)""",-1,
48197,"""Hardeman, (TX)""",-1,
48199,"""Hardin, (TX)""",11.6,"11.4 - 13.4 (35)"
48201,"""Harris, (TX)""",11.9,"11.4 - 13.4 (35)"
48203,"""Harrison, (TX)""",17.3,"16.0 - 19.7 (33)"
48205,"""Hartley, (TX)""",-1,
48207,"""Haskell, (TX)""",12.9,"11.4 - 13.4 (35)"
48209,"""Hays, (TX)""",9,"5.3 - 11.3 (36)"
48211,"""Hemphill, (TX)""",-1,
48213,"""Henderson, (TX)""",15,"13.5 - 15.9 (38)"
48215,"""Hidalgo, (TX)""",19,"16.0 - 19.7 (33)"
48217,"""Hill, (TX)""",17.7,"16.0 - 19.7 (33)"
48219,"""Hockley, (TX)""",19.4,"16.0 - 19.7 (33)"
48221,"""Hood, (TX)""",10.6,"5.3 - 11.3 (36)"
48223,"""Hopkins, (TX)""",12.1,"11.4 - 13.4 (35)"
48225,"""Houston, (TX)""",22.1,"19.8 - 43.4 (35)"
48227,"""Howard, (TX)""",12.8,"11.4 - 13.4 (35)"
48229,"""Hudspeth, (TX)""",-1,
48231,"""Hunt, (TX)""",13.1,"11.4 - 13.4 (35)"
48233,"""Hutchinson, (TX)""",7.4,"5.3 - 11.3 (36)"
48235,"""Irion, (TX)""",-1,
48237,"""Jack, (TX)""",21.8,"19.8 - 43.4 (35)"
48239,"""Jackson, (TX)""",13.4,"11.4 - 13.4 (35)"
48241,"""Jasper, (TX)""",14.7,"13.5 - 15.9 (38)"
48243,"""Jeff Davis, (TX)""",-1,
48245,"""Jefferson, (TX)""",13.3,"11.4 - 13.4 (35)"
48247,"""Jim Hogg, (TX)""",-1,
48249,"""Jim Wells, (TX)""",25.7,"19.8 - 43.4 (35)"
48251,"""Johnson, (TX)""",17.9,"16.0 - 19.7 (33)"
48253,"""Jones, (TX)""",13.4,"11.4 - 13.4 (35)"
48255,"""Karnes, (TX)""",8,"5.3 - 11.3 (36)"
48257,"""Kaufman, (TX)""",20.8,"19.8 - 43.4 (35)"
48259,"""Kendall, (TX)""",6.8,"5.3 - 11.3 (36)"
48261,"""Kenedy, (TX)""",-1,
48263,"""Kent, (TX)""",-1,
48265,"""Kerr, (TX)""",7.2,"5.3 - 11.3 (36)"
48267,"""Kimble, (TX)""",-1,
48269,"""King, (TX)""",-1,
48271,"""Kinney, (TX)""",-1,
48273,"""Kleberg, (TX)""",31.2,"19.8 - 43.4 (35)"
48275,"""Knox, (TX)""",-1,
48277,"""Lamar, (TX)""",18.8,"16.0 - 19.7 (33)"
48279,"""Lamb, (TX)""",13.8,"13.5 - 15.9 (38)"
48281,"""Lampasas, (TX)""",15.5,"13.5 - 15.9 (38)"
48283,"""La Salle, (TX)""",30.8,"19.8 - 43.4 (35)"
48285,"""Lavaca, (TX)""",5.3,"5.3 - 11.3 (36)"
48287,"""Lee, (TX)""",21.9,"19.8 - 43.4 (35)"
48289,"""Leon, (TX)""",13.2,"11.4 - 13.4 (35)"
48291,"""Liberty, (TX)""",19.1,"16.0 - 19.7 (33)"
48293,"""Limestone, (TX)""",21.9,"19.8 - 43.4 (35)"
48295,"""Lipscomb, (TX)""",-1,
48297,"""Live Oak, (TX)""",-1,
48299,"""Llano, (TX)""",9,"5.3 - 11.3 (36)"
48301,"""Loving, (TX)""",-1,
48303,"""Lubbock, (TX)""",16.1,"16.0 - 19.7 (33)"
48305,"""Lynn, (TX)""",30.3,"19.8 - 43.4 (35)"
48307,"""McCulloch, (TX)""",-1,
48309,"""McLennan, (TX)""",11.5,"11.4 - 13.4 (35)"
48311,"""McMullen, (TX)""",-1,
48313,"""Madison, (TX)""",12.1,"11.4 - 13.4 (35)"
48315,"""Marion, (TX)""",15,"13.5 - 15.9 (38)"
48317,"""Martin, (TX)""",-1,
48319,"""Mason, (TX)""",-1,
48321,"""Matagorda, (TX)""",16,"16.0 - 19.7 (33)"
48323,"""Maverick, (TX)""",24,"19.8 - 43.4 (35)"
48325,"""Medina, (TX)""",15,"13.5 - 15.9 (38)"
48327,"""Menard, (TX)""",-1,
48329,"""Midland, (TX)""",9.5,"5.3 - 11.3 (36)"
48331,"""Milam, (TX)""",10.8,"5.3 - 11.3 (36)"
48333,"""Mills, (TX)""",18.2,"16.0 - 19.7 (33)"
48335,"""Mitchell, (TX)""",-1,
48337,"""Montague, (TX)""",19.7,"16.0 - 19.7 (33)"
48339,"""Montgomery, (TX)""",14.5,"13.5 - 15.9 (38)"
48341,"""Moore, (TX)""",15.1,"13.5 - 15.9 (38)"
48343,"""Morris, (TX)""",13.3,"11.4 - 13.4 (35)"
48345,"""Motley, (TX)""",-1,
48347,"""Nacogdoches, (TX)""",15.8,"13.5 - 15.9 (38)"
48349,"""Navarro, (TX)""",15.8,"13.5 - 15.9 (38)"
48351,"""Newton, (TX)""",14.4,"13.5 - 15.9 (38)"
48353,"""Nolan, (TX)""",20.8,"19.8 - 43.4 (35)"
48355,"""Nueces, (TX)""",14,"13.5 - 15.9 (38)"
48357,"""Ochiltree, (TX)""",-1,
48359,"""Oldham, (TX)""",-1,
48361,"""Orange, (TX)""",17,"16.0 - 19.7 (33)"
48363,"""Palo Pinto, (TX)""",15.2,"13.5 - 15.9 (38)"
48365,"""Panola, (TX)""",19.2,"16.0 - 19.7 (33)"
48367,"""Parker, (TX)""",10,"5.3 - 11.3 (36)"
48369,"""Parmer, (TX)""",-1,
48371,"""Pecos, (TX)""",19.5,"16.0 - 19.7 (33)"
48373,"""Polk, (TX)""",15.8,"13.5 - 15.9 (38)"
48375,"""Potter, (TX)""",11.6,"11.4 - 13.4 (35)"
48377,"""Presidio, (TX)""",-1,
48379,"""Rains, (TX)""",13.3,"11.4 - 13.4 (35)"
48381,"""Randall, (TX)""",8.8,"5.3 - 11.3 (36)"
48383,"""Reagan, (TX)""",-1,
48385,"""Real, (TX)""",18.8,"16.0 - 19.7 (33)"
48387,"""Red River, (TX)""",33.6,"19.8 - 43.4 (35)"
48389,"""Reeves, (TX)""",-1,
48391,"""Refugio, (TX)""",-1,
48393,"""Roberts, (TX)""",-1,
48395,"""Robertson, (TX)""",12.1,"11.4 - 13.4 (35)"
48397,"""Rockwall, (TX)""",13,"11.4 - 13.4 (35)"
48399,"""Runnels, (TX)""",8.4,"5.3 - 11.3 (36)"
48401,"""Rusk, (TX)""",24.9,"19.8 - 43.4 (35)"
48403,"""Sabine, (TX)""",10.2,"5.3 - 11.3 (36)"
48405,"""San Augustine, (TX)""",12.3,"11.4 - 13.4 (35)"
48407,"""San Jacinto, (TX)""",21.6,"19.8 - 43.4 (35)"
48409,"""San Patricio, (TX)""",15.9,"13.5 - 15.9 (38)"
48411,"""San Saba, (TX)""",-1,
48413,"""Schleicher, (TX)""",-1,
48415,"""Scurry, (TX)""",19.8,"19.8 - 43.4 (35)"
48417,"""Shackelford, (TX)""",-1,
48419,"""Shelby, (TX)""",24.6,"19.8 - 43.4 (35)"
48421,"""Sherman, (TX)""",-1,
48423,"""Smith, (TX)""",12.2,"11.4 - 13.4 (35)"
48425,"""Somervell, (TX)""",-1,
48427,"""Starr, (TX)""",21.6,"19.8 - 43.4 (35)"
48429,"""Stephens, (TX)""",21.2,"19.8 - 43.4 (35)"
48431,"""Sterling, (TX)""",-1,
48433,"""Stonewall, (TX)""",-1,
48435,"""Sutton, (TX)""",-1,
48437,"""Swisher, (TX)""",-1,
48439,"""Tarrant, (TX)""",12.9,"11.4 - 13.4 (35)"
48441,"""Taylor, (TX)""",10.1,"5.3 - 11.3 (36)"
48443,"""Terrell, (TX)""",-1,
48445,"""Terry, (TX)""",11.8,"11.4 - 13.4 (35)"
48447,"""Throckmorton, (TX)""",-1,
48449,"""Titus, (TX)""",17.5,"16.0 - 19.7 (33)"
48451,"""Tom Green, (TX)""",13.5,"13.5 - 15.9 (38)"
48453,"""Travis, (TX)""",11.4,"11.4 - 13.4 (35)"
48455,"""Trinity, (TX)""",25,"19.8 - 43.4 (35)"
48457,"""Tyler, (TX)""",20.9,"19.8 - 43.4 (35)"
48459,"""Upshur, (TX)""",21,"19.8 - 43.4 (35)"
48461,"""Upton, (TX)""",-1,
48463,"""Uvalde, (TX)""",16.5,"16.0 - 19.7 (33)"
48465,"""Val Verde, (TX)""",17.7,"16.0 - 19.7 (33)"
48467,"""Van Zandt, (TX)""",17.3,"16.0 - 19.7 (33)"
48469,"""Victoria, (TX)""",16.3,"16.0 - 19.7 (33)"
48471,"""Walker, (TX)""",15,"13.5 - 15.9 (38)"
48473,"""Waller, (TX)""",15.9,"13.5 - 15.9 (38)"
48475,"""Ward, (TX)""",-1,
48477,"""Washington, (TX)""",11.8,"11.4 - 13.4 (35)"
48479,"""Webb, (TX)""",14.9,"13.5 - 15.9 (38)"
48481,"""Wharton, (TX)""",18.3,"16.0 - 19.7 (33)"
48483,"""Wheeler, (TX)""",-1,
48485,"""Wichita, (TX)""",11.3,"5.3 - 11.3 (36)"
48487,"""Wilbarger, (TX)""",8.3,"5.3 - 11.3 (36)"
48489,"""Willacy, (TX)""",25.4,"19.8 - 43.4 (35)"
48491,"""Williamson, (TX)""",10.7,"5.3 - 11.3 (36)"
48493,"""Wilson, (TX)""",15.8,"13.5 - 15.9 (38)"
48495,"""Winkler, (TX)""",-1,
48497,"""Wise, (TX)""",12.6,"11.4 - 13.4 (35)"
48499,"""Wood, (TX)""",11.1,"5.3 - 11.3 (36)"
48501,"""Yoakum, (TX)""",-1,
48503,"""Young, (TX)""",15,"13.5 - 15.9 (38)"
48505,"""Zapata, (TX)""",14.6,"13.5 - 15.9 (38)"
48507,"""Zavala, (TX)""",25.8,"19.8 - 43.4 (35)"
