"cnty_fips","display_name","Value","theme_range"
48069,"""Castro, (TX)""",-1,
48071,"""Chambers, (TX)""",9.3,"4.9 - 12.1 (36)"
48073,"""Cherokee, (TX)""",14.6,"12.2 - 14.6 (36)"
48075,"""Childress, (TX)""",16.1,"14.7 - 17.3 (37)"
48077,"""Clay, (TX)""",-1,
48079,"""Cochran, (TX)""",-1,
48081,"""Coke, (TX)""",-1,
48083,"""Coleman, (TX)""",-1,
48085,"""Collin, (TX)""",14.1,"12.2 - 14.6 (36)"
48087,"""Collingsworth, (TX)""",-1,
48089,"""Colorado, (TX)""",16.1,"14.7 - 17.3 (37)"
48091,"""Comal, (TX)""",9.8,"4.9 - 12.1 (36)"
48093,"""Comanche, (TX)""",17,"14.7 - 17.3 (37)"
48095,"""Concho, (TX)""",-1,
48097,"""Cooke, (TX)""",18.3,"17.4 - 21.1 (33)"
48099,"""Coryell, (TX)""",17.2,"14.7 - 17.3 (37)"
48101,"""Cottle, (TX)""",-1,
48103,"""Crane, (TX)""",-1,
48105,"""Crockett, (TX)""",-1,
48107,"""Crosby, (TX)""",-1,
48109,"""Culberson, (TX)""",-1,
48111,"""Dallam, (TX)""",-1,
48113,"""Dallas, (TX)""",12.1,"4.9 - 12.1 (36)"
48115,"""Dawson, (TX)""",16.6,"14.7 - 17.3 (37)"
48117,"""Deaf Smith, (TX)""",11.5,"4.9 - 12.1 (36)"
48119,"""Delta, (TX)""",-1,
48121,"""Denton, (TX)""",13,"12.2 - 14.6 (36)"
48123,"""DeWitt, (TX)""",13.9,"12.2 - 14.6 (36)"
48125,"""Dickens, (TX)""",-1,
48127,"""Dimmit, (TX)""",40.4,"21.2 - 40.8 (35)"
48129,"""Donley, (TX)""",-1,
48131,"""Duval, (TX)""",19,"17.4 - 21.1 (33)"
48133,"""Eastland, (TX)""",24.1,"21.2 - 40.8 (35)"
48135,"""Ector, (TX)""",18.8,"17.4 - 21.1 (33)"
48137,"""Edwards, (TX)""",-1,
48139,"""Ellis, (TX)""",17.1,"14.7 - 17.3 (37)"
48141,"""El Paso, (TX)""",9.6,"4.9 - 12.1 (36)"
48143,"""Erath, (TX)""",14.9,"14.7 - 17.3 (37)"
48145,"""Falls, (TX)""",21,"17.4 - 21.1 (33)"
48147,"""Fannin, (TX)""",8.7,"4.9 - 12.1 (36)"
48149,"""Fayette, (TX)""",15.6,"14.7 - 17.3 (37)"
48151,"""Fisher, (TX)""",-1,
48153,"""Floyd, (TX)""",-1,
48155,"""Foard, (TX)""",-1,
48157,"""Fort Bend, (TX)""",11.8,"4.9 - 12.1 (36)"
48159,"""Franklin, (TX)""",20.3,"17.4 - 21.1 (33)"
48161,"""Freestone, (TX)""",26.4,"21.2 - 40.8 (35)"
48163,"""Frio, (TX)""",28.2,"21.2 - 40.8 (35)"
48165,"""Gaines, (TX)""",-1,
48167,"""Galveston, (TX)""",16.6,"14.7 - 17.3 (37)"
48169,"""Garza, (TX)""",24,"21.2 - 40.8 (35)"
48171,"""Gillespie, (TX)""",6.7,"4.9 - 12.1 (36)"
48173,"""Glasscock, (TX)""",-1,
48175,"""Goliad, (TX)""",23.1,"21.2 - 40.8 (35)"
48177,"""Gonzales, (TX)""",12.1,"4.9 - 12.1 (36)"
48179,"""Gray, (TX)""",13.6,"12.2 - 14.6 (36)"
48181,"""Grayson, (TX)""",13,"12.2 - 14.6 (36)"
48183,"""Gregg, (TX)""",16.8,"14.7 - 17.3 (37)"
48185,"""Grimes, (TX)""",7.8,"4.9 - 12.1 (36)"
48187,"""Guadalupe, (TX)""",16.6,"14.7 - 17.3 (37)"
48189,"""Hale, (TX)""",18.1,"17.4 - 21.1 (33)"
48191,"""Hall, (TX)""",-1,
48193,"""Hamilton, (TX)""",40.8,"21.2 - 40.8 (35)"
48195,"""Hansford, (TX)""",-1,
48197,"""Hardeman, (TX)""",-1,
48199,"""Hardin, (TX)""",13.7,"12.2 - 14.6 (36)"
48201,"""Harris, (TX)""",13.3,"12.2 - 14.6 (36)"
48203,"""Harrison, (TX)""",19.9,"17.4 - 21.1 (33)"
48205,"""Hartley, (TX)""",-1,
48207,"""Haskell, (TX)""",14.7,"14.7 - 17.3 (37)"
48209,"""Hays, (TX)""",9.3,"4.9 - 12.1 (36)"
48211,"""Hemphill, (TX)""",-1,
48213,"""Henderson, (TX)""",17.3,"14.7 - 17.3 (37)"
48215,"""Hidalgo, (TX)""",20,"17.4 - 21.1 (33)"
48217,"""Hill, (TX)""",16.8,"14.7 - 17.3 (37)"
48219,"""Hockley, (TX)""",21.1,"17.4 - 21.1 (33)"
48221,"""Hood, (TX)""",10.8,"4.9 - 12.1 (36)"
48223,"""Hopkins, (TX)""",14.1,"12.2 - 14.6 (36)"
48225,"""Houston, (TX)""",21.2,"21.2 - 40.8 (35)"
48227,"""Howard, (TX)""",15.3,"14.7 - 17.3 (37)"
48229,"""Hudspeth, (TX)""",-1,
48231,"""Hunt, (TX)""",15.8,"14.7 - 17.3 (37)"
48233,"""Hutchinson, (TX)""",5.7,"4.9 - 12.1 (36)"
48235,"""Irion, (TX)""",-1,
48237,"""Jack, (TX)""",27,"21.2 - 40.8 (35)"
48239,"""Jackson, (TX)""",13,"12.2 - 14.6 (36)"
48241,"""Jasper, (TX)""",13.6,"12.2 - 14.6 (36)"
48243,"""Jeff Davis, (TX)""",-1,
48245,"""Jefferson, (TX)""",14.5,"12.2 - 14.6 (36)"
48247,"""Jim Hogg, (TX)""",-1,
48249,"""Jim Wells, (TX)""",27.7,"21.2 - 40.8 (35)"
48251,"""Johnson, (TX)""",18.8,"17.4 - 21.1 (33)"
48253,"""Jones, (TX)""",12.9,"12.2 - 14.6 (36)"
48255,"""Karnes, (TX)""",9.8,"4.9 - 12.1 (36)"
48257,"""Kaufman, (TX)""",22.9,"21.2 - 40.8 (35)"
48259,"""Kendall, (TX)""",7.4,"4.9 - 12.1 (36)"
48261,"""Kenedy, (TX)""",-1,
48263,"""Kent, (TX)""",-1,
48265,"""Kerr, (TX)""",5.8,"4.9 - 12.1 (36)"
48267,"""Kimble, (TX)""",-1,
48269,"""King, (TX)""",-1,
48271,"""Kinney, (TX)""",-1,
48273,"""Kleberg, (TX)""",35.7,"21.2 - 40.8 (35)"
48275,"""Knox, (TX)""",-1,
48277,"""Lamar, (TX)""",18.2,"17.4 - 21.1 (33)"
48279,"""Lamb, (TX)""",14.8,"14.7 - 17.3 (37)"
48281,"""Lampasas, (TX)""",17.5,"17.4 - 21.1 (33)"
48283,"""La Salle, (TX)""",30.7,"21.2 - 40.8 (35)"
48285,"""Lavaca, (TX)""",4.9,"4.9 - 12.1 (36)"
48287,"""Lee, (TX)""",22.9,"21.2 - 40.8 (35)"
48289,"""Leon, (TX)""",15.6,"14.7 - 17.3 (37)"
48291,"""Liberty, (TX)""",18.7,"17.4 - 21.1 (33)"
48293,"""Limestone, (TX)""",26.6,"21.2 - 40.8 (35)"
48295,"""Lipscomb, (TX)""",-1,
48297,"""Live Oak, (TX)""",12.4,"12.2 - 14.6 (36)"
48299,"""Llano, (TX)""",9.4,"4.9 - 12.1 (36)"
48301,"""Loving, (TX)""",-1,
48303,"""Lubbock, (TX)""",17.4,"17.4 - 21.1 (33)"
48305,"""Lynn, (TX)""",35.5,"21.2 - 40.8 (35)"
48307,"""McCulloch, (TX)""",-1,
48309,"""McLennan, (TX)""",12.8,"12.2 - 14.6 (36)"
48311,"""McMullen, (TX)""",-1,
48313,"""Madison, (TX)""",13.3,"12.2 - 14.6 (36)"
48315,"""Marion, (TX)""",19.8,"17.4 - 21.1 (33)"
48317,"""Martin, (TX)""",-1,
48319,"""Mason, (TX)""",-1,
48321,"""Matagorda, (TX)""",17.7,"17.4 - 21.1 (33)"
48323,"""Maverick, (TX)""",24.7,"21.2 - 40.8 (35)"
48325,"""Medina, (TX)""",14,"12.2 - 14.6 (36)"
48327,"""Menard, (TX)""",-1,
48329,"""Midland, (TX)""",9.9,"4.9 - 12.1 (36)"
48331,"""Milam, (TX)""",9.5,"4.9 - 12.1 (36)"
48333,"""Mills, (TX)""",21.5,"21.2 - 40.8 (35)"
48335,"""Mitchell, (TX)""",-1,
48337,"""Montague, (TX)""",23.8,"21.2 - 40.8 (35)"
48339,"""Montgomery, (TX)""",15.3,"14.7 - 17.3 (37)"
48341,"""Moore, (TX)""",17.8,"17.4 - 21.1 (33)"
48343,"""Morris, (TX)""",14.3,"12.2 - 14.6 (36)"
48345,"""Motley, (TX)""",-1,
48347,"""Nacogdoches, (TX)""",17.1,"14.7 - 17.3 (37)"
48349,"""Navarro, (TX)""",18.3,"17.4 - 21.1 (33)"
48351,"""Newton, (TX)""",14,"12.2 - 14.6 (36)"
48353,"""Nolan, (TX)""",21.1,"17.4 - 21.1 (33)"
48355,"""Nueces, (TX)""",16.1,"14.7 - 17.3 (37)"
48357,"""Ochiltree, (TX)""",-1,
48359,"""Oldham, (TX)""",-1,
48361,"""Orange, (TX)""",17.9,"17.4 - 21.1 (33)"
48363,"""Palo Pinto, (TX)""",14,"12.2 - 14.6 (36)"
48365,"""Panola, (TX)""",24.9,"21.2 - 40.8 (35)"
48367,"""Parker, (TX)""",12.2,"12.2 - 14.6 (36)"
48369,"""Parmer, (TX)""",-1,
48371,"""Pecos, (TX)""",15,"14.7 - 17.3 (37)"
48373,"""Polk, (TX)""",18.7,"17.4 - 21.1 (33)"
48375,"""Potter, (TX)""",12,"4.9 - 12.1 (36)"
48377,"""Presidio, (TX)""",-1,
48379,"""Rains, (TX)""",15.6,"14.7 - 17.3 (37)"
48381,"""Randall, (TX)""",8.8,"4.9 - 12.1 (36)"
48383,"""Reagan, (TX)""",-1,
48385,"""Real, (TX)""",21.7,"21.2 - 40.8 (35)"
48387,"""Red River, (TX)""",36.5,"21.2 - 40.8 (35)"
48389,"""Reeves, (TX)""",-1,
48391,"""Refugio, (TX)""",-1,
48393,"""Roberts, (TX)""",-1,
48395,"""Robertson, (TX)""",13.5,"12.2 - 14.6 (36)"
48397,"""Rockwall, (TX)""",14.6,"12.2 - 14.6 (36)"
48399,"""Runnels, (TX)""",9,"4.9 - 12.1 (36)"
48401,"""Rusk, (TX)""",28.1,"21.2 - 40.8 (35)"
48403,"""Sabine, (TX)""",9.5,"4.9 - 12.1 (36)"
48405,"""San Augustine, (TX)""",-1,
48407,"""San Jacinto, (TX)""",23.1,"21.2 - 40.8 (35)"
48409,"""San Patricio, (TX)""",18.4,"17.4 - 21.1 (33)"
48411,"""San Saba, (TX)""",-1,
48413,"""Schleicher, (TX)""",-1,
48415,"""Scurry, (TX)""",18.8,"17.4 - 21.1 (33)"
48417,"""Shackelford, (TX)""",-1,
48419,"""Shelby, (TX)""",24.7,"21.2 - 40.8 (35)"
48421,"""Sherman, (TX)""",-1,
48423,"""Smith, (TX)""",12.5,"12.2 - 14.6 (36)"
48425,"""Somervell, (TX)""",17.5,"17.4 - 21.1 (33)"
48427,"""Starr, (TX)""",25.4,"21.2 - 40.8 (35)"
48429,"""Stephens, (TX)""",26,"21.2 - 40.8 (35)"
48431,"""Sterling, (TX)""",-1,
48433,"""Stonewall, (TX)""",-1,
48435,"""Sutton, (TX)""",-1,
48437,"""Swisher, (TX)""",-1,
48439,"""Tarrant, (TX)""",14.2,"12.2 - 14.6 (36)"
48441,"""Taylor, (TX)""",9.9,"4.9 - 12.1 (36)"
48443,"""Terrell, (TX)""",-1,
48445,"""Terry, (TX)""",18.1,"17.4 - 21.1 (33)"
48447,"""Throckmorton, (TX)""",-1,
48449,"""Titus, (TX)""",17.3,"14.7 - 17.3 (37)"
48451,"""Tom Green, (TX)""",14.9,"14.7 - 17.3 (37)"
48453,"""Travis, (TX)""",10.9,"4.9 - 12.1 (36)"
48455,"""Trinity, (TX)""",27.5,"21.2 - 40.8 (35)"
48457,"""Tyler, (TX)""",19.3,"17.4 - 21.1 (33)"
48459,"""Upshur, (TX)""",25.9,"21.2 - 40.8 (35)"
48461,"""Upton, (TX)""",-1,
48463,"""Uvalde, (TX)""",20.2,"17.4 - 21.1 (33)"
48465,"""Val Verde, (TX)""",16.7,"14.7 - 17.3 (37)"
48467,"""Van Zandt, (TX)""",18.1,"17.4 - 21.1 (33)"
48469,"""Victoria, (TX)""",17.4,"17.4 - 21.1 (33)"
48471,"""Walker, (TX)""",17.9,"17.4 - 21.1 (33)"
48473,"""Waller, (TX)""",14.1,"12.2 - 14.6 (36)"
48475,"""Ward, (TX)""",-1,
48477,"""Washington, (TX)""",11.4,"4.9 - 12.1 (36)"
48479,"""Webb, (TX)""",16.6,"14.7 - 17.3 (37)"
48481,"""Wharton, (TX)""",17.8,"17.4 - 21.1 (33)"
48483,"""Wheeler, (TX)""",-1,
48485,"""Wichita, (TX)""",12.6,"12.2 - 14.6 (36)"
48487,"""Wilbarger, (TX)""",11.2,"4.9 - 12.1 (36)"
48489,"""Willacy, (TX)""",27.9,"21.2 - 40.8 (35)"
48491,"""Williamson, (TX)""",11.1,"4.9 - 12.1 (36)"
48493,"""Wilson, (TX)""",16.2,"14.7 - 17.3 (37)"
48495,"""Winkler, (TX)""",-1,
48497,"""Wise, (TX)""",11.8,"4.9 - 12.1 (36)"
48499,"""Wood, (TX)""",15,"14.7 - 17.3 (37)"
48501,"""Yoakum, (TX)""",-1,
48503,"""Young, (TX)""",14,"12.2 - 14.6 (36)"
48505,"""Zapata, (TX)""",23.6,"21.2 - 40.8 (35)"
48507,"""Zavala, (TX)""",23.7,"21.2 - 40.8 (35)"
