"cnty_fips","display_name","Value","theme_range"
48085,"""Collin, (TX)""",12.1,"10.9 - 12.5 (35)"
48087,"""Collingsworth, (TX)""",-1,
48089,"""Colorado, (TX)""",16,"14.8 - 18.2 (34)"
48091,"""Comal, (TX)""",8,"5.0 - 10.8 (36)"
48093,"""Comanche, (TX)""",9.2,"5.0 - 10.8 (36)"
48095,"""Concho, (TX)""",-1,
48097,"""Cooke, (TX)""",14.2,"12.6 - 14.7 (35)"
48099,"""Coryell, (TX)""",13.7,"12.6 - 14.7 (35)"
48101,"""Cottle, (TX)""",-1,
48103,"""Crane, (TX)""",-1,
48105,"""Crockett, (TX)""",-1,
48107,"""Crosby, (TX)""",18.8,"18.3 - 35.9 (35)"
48109,"""Culberson, (TX)""",-1,
48111,"""Dallam, (TX)""",-1,
48113,"""Dallas, (TX)""",10.8,"5.0 - 10.8 (36)"
48115,"""Dawson, (TX)""",7.9,"5.0 - 10.8 (36)"
48117,"""Deaf Smith, (TX)""",11.2,"10.9 - 12.5 (35)"
48119,"""Delta, (TX)""",-1,
48121,"""Denton, (TX)""",11.1,"10.9 - 12.5 (35)"
48123,"""DeWitt, (TX)""",10.9,"10.9 - 12.5 (35)"
48125,"""Dickens, (TX)""",-1,
48127,"""Dimmit, (TX)""",35.9,"18.3 - 35.9 (35)"
48129,"""Donley, (TX)""",-1,
48131,"""Duval, (TX)""",18,"14.8 - 18.2 (34)"
48133,"""Eastland, (TX)""",16.7,"14.8 - 18.2 (34)"
48135,"""Ector, (TX)""",15.9,"14.8 - 18.2 (34)"
48137,"""Edwards, (TX)""",23.2,"18.3 - 35.9 (35)"
48139,"""Ellis, (TX)""",14.7,"12.6 - 14.7 (35)"
48141,"""El Paso, (TX)""",9.4,"5.0 - 10.8 (36)"
48143,"""Erath, (TX)""",14.7,"12.6 - 14.7 (35)"
48145,"""Falls, (TX)""",22.6,"18.3 - 35.9 (35)"
48147,"""Fannin, (TX)""",9.5,"5.0 - 10.8 (36)"
48149,"""Fayette, (TX)""",14,"12.6 - 14.7 (35)"
48151,"""Fisher, (TX)""",-1,
48153,"""Floyd, (TX)""",-1,
48155,"""Foard, (TX)""",-1,
48157,"""Fort Bend, (TX)""",11,"10.9 - 12.5 (35)"
48159,"""Franklin, (TX)""",20,"18.3 - 35.9 (35)"
48161,"""Freestone, (TX)""",15.9,"14.8 - 18.2 (34)"
48163,"""Frio, (TX)""",20.6,"18.3 - 35.9 (35)"
48165,"""Gaines, (TX)""",10.8,"5.0 - 10.8 (36)"
48167,"""Galveston, (TX)""",12.9,"12.6 - 14.7 (35)"
48169,"""Garza, (TX)""",-1,
48171,"""Gillespie, (TX)""",5,"5.0 - 10.8 (36)"
48173,"""Glasscock, (TX)""",-1,
48175,"""Goliad, (TX)""",-1,
48177,"""Gonzales, (TX)""",9.5,"5.0 - 10.8 (36)"
48179,"""Gray, (TX)""",14,"12.6 - 14.7 (35)"
48181,"""Grayson, (TX)""",13.4,"12.6 - 14.7 (35)"
48183,"""Gregg, (TX)""",14.7,"12.6 - 14.7 (35)"
48185,"""Grimes, (TX)""",11.9,"10.9 - 12.5 (35)"
48187,"""Guadalupe, (TX)""",12.6,"12.6 - 14.7 (35)"
48189,"""Hale, (TX)""",15.4,"14.8 - 18.2 (34)"
48191,"""Hall, (TX)""",-1,
48193,"""Hamilton, (TX)""",31.8,"18.3 - 35.9 (35)"
48195,"""Hansford, (TX)""",-1,
48197,"""Hardeman, (TX)""",-1,
48199,"""Hardin, (TX)""",10,"5.0 - 10.8 (36)"
48201,"""Harris, (TX)""",11.5,"10.9 - 12.5 (35)"
48203,"""Harrison, (TX)""",17.3,"14.8 - 18.2 (34)"
48205,"""Hartley, (TX)""",-1,
48207,"""Haskell, (TX)""",-1,
48209,"""Hays, (TX)""",10.1,"5.0 - 10.8 (36)"
48211,"""Hemphill, (TX)""",-1,
48213,"""Henderson, (TX)""",15.6,"14.8 - 18.2 (34)"
48215,"""Hidalgo, (TX)""",17.9,"14.8 - 18.2 (34)"
48217,"""Hill, (TX)""",16.9,"14.8 - 18.2 (34)"
48219,"""Hockley, (TX)""",17.5,"14.8 - 18.2 (34)"
48221,"""Hood, (TX)""",10.4,"5.0 - 10.8 (36)"
48223,"""Hopkins, (TX)""",13,"12.6 - 14.7 (35)"
48225,"""Houston, (TX)""",22,"18.3 - 35.9 (35)"
48227,"""Howard, (TX)""",12.5,"10.9 - 12.5 (35)"
48229,"""Hudspeth, (TX)""",-1,
48231,"""Hunt, (TX)""",12.1,"10.9 - 12.5 (35)"
48233,"""Hutchinson, (TX)""",7.7,"5.0 - 10.8 (36)"
48235,"""Irion, (TX)""",-1,
48237,"""Jack, (TX)""",20,"18.3 - 35.9 (35)"
48239,"""Jackson, (TX)""",11.3,"10.9 - 12.5 (35)"
48241,"""Jasper, (TX)""",15.4,"14.8 - 18.2 (34)"
48243,"""Jeff Davis, (TX)""",-1,
48245,"""Jefferson, (TX)""",13,"12.6 - 14.7 (35)"
48247,"""Jim Hogg, (TX)""",-1,
48249,"""Jim Wells, (TX)""",25.1,"18.3 - 35.9 (35)"
48251,"""Johnson, (TX)""",18.3,"18.3 - 35.9 (35)"
48253,"""Jones, (TX)""",14.3,"12.6 - 14.7 (35)"
48255,"""Karnes, (TX)""",10.6,"5.0 - 10.8 (36)"
48257,"""Kaufman, (TX)""",18.2,"14.8 - 18.2 (34)"
48259,"""Kendall, (TX)""",7.8,"5.0 - 10.8 (36)"
48261,"""Kenedy, (TX)""",-1,
48263,"""Kent, (TX)""",-1,
48265,"""Kerr, (TX)""",8,"5.0 - 10.8 (36)"
48267,"""Kimble, (TX)""",-1,
48269,"""King, (TX)""",-1,
48271,"""Kinney, (TX)""",-1,
48273,"""Kleberg, (TX)""",24.2,"18.3 - 35.9 (35)"
48275,"""Knox, (TX)""",-1,
48277,"""Lamar, (TX)""",18.2,"14.8 - 18.2 (34)"
48279,"""Lamb, (TX)""",12.2,"10.9 - 12.5 (35)"
48281,"""Lampasas, (TX)""",12.1,"10.9 - 12.5 (35)"
48283,"""La Salle, (TX)""",31.1,"18.3 - 35.9 (35)"
48285,"""Lavaca, (TX)""",6.2,"5.0 - 10.8 (36)"
48287,"""Lee, (TX)""",20,"18.3 - 35.9 (35)"
48289,"""Leon, (TX)""",12.1,"10.9 - 12.5 (35)"
48291,"""Liberty, (TX)""",22.7,"18.3 - 35.9 (35)"
48293,"""Limestone, (TX)""",20.5,"18.3 - 35.9 (35)"
48295,"""Lipscomb, (TX)""",-1,
48297,"""Live Oak, (TX)""",14.2,"12.6 - 14.7 (35)"
48299,"""Llano, (TX)""",9.3,"5.0 - 10.8 (36)"
48301,"""Loving, (TX)""",-1,
48303,"""Lubbock, (TX)""",14.8,"14.8 - 18.2 (34)"
48305,"""Lynn, (TX)""",23.1,"18.3 - 35.9 (35)"
48307,"""McCulloch, (TX)""",-1,
48309,"""McLennan, (TX)""",9.3,"5.0 - 10.8 (36)"
48311,"""McMullen, (TX)""",-1,
48313,"""Madison, (TX)""",11.9,"10.9 - 12.5 (35)"
48315,"""Marion, (TX)""",12.4,"10.9 - 12.5 (35)"
48317,"""Martin, (TX)""",-1,
48319,"""Mason, (TX)""",-1,
48321,"""Matagorda, (TX)""",16.1,"14.8 - 18.2 (34)"
48323,"""Maverick, (TX)""",18,"14.8 - 18.2 (34)"
48325,"""Medina, (TX)""",15.3,"14.8 - 18.2 (34)"
48327,"""Menard, (TX)""",-1,
48329,"""Midland, (TX)""",9.7,"5.0 - 10.8 (36)"
48331,"""Milam, (TX)""",10.1,"5.0 - 10.8 (36)"
48333,"""Mills, (TX)""",19.6,"18.3 - 35.9 (35)"
48335,"""Mitchell, (TX)""",-1,
48337,"""Montague, (TX)""",18.6,"18.3 - 35.9 (35)"
48339,"""Montgomery, (TX)""",14.5,"12.6 - 14.7 (35)"
48341,"""Moore, (TX)""",14.4,"12.6 - 14.7 (35)"
48343,"""Morris, (TX)""",13.4,"12.6 - 14.7 (35)"
48345,"""Motley, (TX)""",-1,
48347,"""Nacogdoches, (TX)""",13.9,"12.6 - 14.7 (35)"
48349,"""Navarro, (TX)""",15.2,"14.8 - 18.2 (34)"
48351,"""Newton, (TX)""",12.5,"10.9 - 12.5 (35)"
48353,"""Nolan, (TX)""",20.8,"18.3 - 35.9 (35)"
48355,"""Nueces, (TX)""",14.1,"12.6 - 14.7 (35)"
48357,"""Ochiltree, (TX)""",-1,
48359,"""Oldham, (TX)""",-1,
48361,"""Orange, (TX)""",14,"12.6 - 14.7 (35)"
48363,"""Palo Pinto, (TX)""",12,"10.9 - 12.5 (35)"
48365,"""Panola, (TX)""",16.9,"14.8 - 18.2 (34)"
48367,"""Parker, (TX)""",9.4,"5.0 - 10.8 (36)"
48369,"""Parmer, (TX)""",-1,
48371,"""Pecos, (TX)""",19.6,"18.3 - 35.9 (35)"
48373,"""Polk, (TX)""",12.4,"10.9 - 12.5 (35)"
48375,"""Potter, (TX)""",11.1,"10.9 - 12.5 (35)"
48377,"""Presidio, (TX)""",-1,
48379,"""Rains, (TX)""",14,"12.6 - 14.7 (35)"
48381,"""Randall, (TX)""",7.7,"5.0 - 10.8 (36)"
48383,"""Reagan, (TX)""",-1,
48385,"""Real, (TX)""",-1,
48387,"""Red River, (TX)""",25.4,"18.3 - 35.9 (35)"
48389,"""Reeves, (TX)""",-1,
48391,"""Refugio, (TX)""",12.2,"10.9 - 12.5 (35)"
48393,"""Roberts, (TX)""",-1,
48395,"""Robertson, (TX)""",12.1,"10.9 - 12.5 (35)"
48397,"""Rockwall, (TX)""",11.1,"10.9 - 12.5 (35)"
48399,"""Runnels, (TX)""",7.2,"5.0 - 10.8 (36)"
48401,"""Rusk, (TX)""",20.7,"18.3 - 35.9 (35)"
48403,"""Sabine, (TX)""",11.5,"10.9 - 12.5 (35)"
48405,"""San Augustine, (TX)""",12.4,"10.9 - 12.5 (35)"
48407,"""San Jacinto, (TX)""",21.3,"18.3 - 35.9 (35)"
48409,"""San Patricio, (TX)""",14.1,"12.6 - 14.7 (35)"
48411,"""San Saba, (TX)""",-1,
48413,"""Schleicher, (TX)""",-1,
48415,"""Scurry, (TX)""",17.8,"14.8 - 18.2 (34)"
48417,"""Shackelford, (TX)""",-1,
48419,"""Shelby, (TX)""",23.7,"18.3 - 35.9 (35)"
48421,"""Sherman, (TX)""",-1,
48423,"""Smith, (TX)""",11.8,"10.9 - 12.5 (35)"
48425,"""Somervell, (TX)""",-1,
48427,"""Starr, (TX)""",19.1,"18.3 - 35.9 (35)"
48429,"""Stephens, (TX)""",17.2,"14.8 - 18.2 (34)"
48431,"""Sterling, (TX)""",-1,
48433,"""Stonewall, (TX)""",-1,
48435,"""Sutton, (TX)""",-1,
48437,"""Swisher, (TX)""",-1,
48439,"""Tarrant, (TX)""",12.1,"10.9 - 12.5 (35)"
48441,"""Taylor, (TX)""",8.8,"5.0 - 10.8 (36)"
48443,"""Terrell, (TX)""",-1,
48445,"""Terry, (TX)""",14,"12.6 - 14.7 (35)"
48447,"""Throckmorton, (TX)""",-1,
48449,"""Titus, (TX)""",15.9,"14.8 - 18.2 (34)"
48451,"""Tom Green, (TX)""",12.1,"10.9 - 12.5 (35)"
48453,"""Travis, (TX)""",11,"10.9 - 12.5 (35)"
48455,"""Trinity, (TX)""",27.2,"18.3 - 35.9 (35)"
48457,"""Tyler, (TX)""",19.7,"18.3 - 35.9 (35)"
48459,"""Upshur, (TX)""",15.8,"14.8 - 18.2 (34)"
48461,"""Upton, (TX)""",-1,
48463,"""Uvalde, (TX)""",12.3,"10.9 - 12.5 (35)"
48465,"""Val Verde, (TX)""",15,"14.8 - 18.2 (34)"
48467,"""Van Zandt, (TX)""",14,"12.6 - 14.7 (35)"
48469,"""Victoria, (TX)""",13.9,"12.6 - 14.7 (35)"
48471,"""Walker, (TX)""",13.8,"12.6 - 14.7 (35)"
48473,"""Waller, (TX)""",14.9,"14.8 - 18.2 (34)"
48475,"""Ward, (TX)""",-1,
48477,"""Washington, (TX)""",11.5,"10.9 - 12.5 (35)"
48479,"""Webb, (TX)""",14.1,"12.6 - 14.7 (35)"
48481,"""Wharton, (TX)""",18.3,"18.3 - 35.9 (35)"
48483,"""Wheeler, (TX)""",-1,
48485,"""Wichita, (TX)""",10.4,"5.0 - 10.8 (36)"
48487,"""Wilbarger, (TX)""",-1,
48489,"""Willacy, (TX)""",24.6,"18.3 - 35.9 (35)"
48491,"""Williamson, (TX)""",9.5,"5.0 - 10.8 (36)"
48493,"""Wilson, (TX)""",12.4,"10.9 - 12.5 (35)"
48495,"""Winkler, (TX)""",-1,
48497,"""Wise, (TX)""",12.9,"12.6 - 14.7 (35)"
48499,"""Wood, (TX)""",7.4,"5.0 - 10.8 (36)"
48501,"""Yoakum, (TX)""",-1,
48503,"""Young, (TX)""",15.4,"14.8 - 18.2 (34)"
48505,"""Zapata, (TX)""",15.1,"14.8 - 18.2 (34)"
48507,"""Zavala, (TX)""",28,"18.3 - 35.9 (35)"
