"cnty_fips","display_name","Value","theme_range"
48197,"""Hardeman, (TX)""",-1,
48199,"""Hardin, (TX)""",18.2,"16.6 - 20.3 (37)"
48201,"""Harris, (TX)""",19.6,"16.6 - 20.3 (37)"
48203,"""Harrison, (TX)""",31.8,"28.7 - 88.3 (36)"
48205,"""Hartley, (TX)""",-1,
48207,"""Haskell, (TX)""",16.8,"16.6 - 20.3 (37)"
48209,"""Hays, (TX)""",12.4,"5.8 - 16.5 (38)"
48211,"""Hemphill, (TX)""",-1,
48213,"""Henderson, (TX)""",27.8,"24.1 - 28.6 (38)"
48215,"""Hidalgo, (TX)""",26.1,"24.1 - 28.6 (38)"
48217,"""Hill, (TX)""",23.8,"20.4 - 24.0 (38)"
48219,"""Hockley, (TX)""",31.1,"28.7 - 88.3 (36)"
48221,"""Hood, (TX)""",15.1,"5.8 - 16.5 (38)"
48223,"""Hopkins, (TX)""",20.4,"20.4 - 24.0 (38)"
48225,"""Houston, (TX)""",35.5,"28.7 - 88.3 (36)"
48227,"""Howard, (TX)""",24,"20.4 - 24.0 (38)"
48229,"""Hudspeth, (TX)""",-1,
48231,"""Hunt, (TX)""",28.6,"24.1 - 28.6 (38)"
48233,"""Hutchinson, (TX)""",13.4,"5.8 - 16.5 (38)"
48235,"""Irion, (TX)""",-1,
48237,"""Jack, (TX)""",34.6,"28.7 - 88.3 (36)"
48239,"""Jackson, (TX)""",19.3,"16.6 - 20.3 (37)"
48241,"""Jasper, (TX)""",18.1,"16.6 - 20.3 (37)"
48243,"""Jeff Davis, (TX)""",-1,
48245,"""Jefferson, (TX)""",22.5,"20.4 - 24.0 (38)"
48247,"""Jim Hogg, (TX)""",82.4,"28.7 - 88.3 (36)"
48249,"""Jim Wells, (TX)""",29.2,"28.7 - 88.3 (36)"
48251,"""Johnson, (TX)""",24.6,"24.1 - 28.6 (38)"
48253,"""Jones, (TX)""",21.8,"20.4 - 24.0 (38)"
48255,"""Karnes, (TX)""",17.8,"16.6 - 20.3 (37)"
48257,"""Kaufman, (TX)""",30.6,"28.7 - 88.3 (36)"
48259,"""Kendall, (TX)""",11.3,"5.8 - 16.5 (38)"
48261,"""Kenedy, (TX)""",-1,
48263,"""Kent, (TX)""",-1,
48265,"""Kerr, (TX)""",8.9,"5.8 - 16.5 (38)"
48267,"""Kimble, (TX)""",-1,
48269,"""King, (TX)""",-1,
48271,"""Kinney, (TX)""",-1,
48273,"""Kleberg, (TX)""",38.5,"28.7 - 88.3 (36)"
48275,"""Knox, (TX)""",27.6,"24.1 - 28.6 (38)"
48277,"""Lamar, (TX)""",21.9,"20.4 - 24.0 (38)"
48279,"""Lamb, (TX)""",21.3,"20.4 - 24.0 (38)"
48281,"""Lampasas, (TX)""",18.5,"16.6 - 20.3 (37)"
48283,"""La Salle, (TX)""",-1,
48285,"""Lavaca, (TX)""",6.8,"5.8 - 16.5 (38)"
48287,"""Lee, (TX)""",22.8,"20.4 - 24.0 (38)"
48289,"""Leon, (TX)""",22.7,"20.4 - 24.0 (38)"
48291,"""Liberty, (TX)""",24.7,"24.1 - 28.6 (38)"
48293,"""Limestone, (TX)""",24.5,"24.1 - 28.6 (38)"
48295,"""Lipscomb, (TX)""",-1,
48297,"""Live Oak, (TX)""",33.3,"28.7 - 88.3 (36)"
48299,"""Llano, (TX)""",16.3,"5.8 - 16.5 (38)"
48301,"""Loving, (TX)""",-1,
48303,"""Lubbock, (TX)""",25.7,"24.1 - 28.6 (38)"
48305,"""Lynn, (TX)""",-1,
48307,"""McCulloch, (TX)""",13,"5.8 - 16.5 (38)"
48309,"""McLennan, (TX)""",16.2,"5.8 - 16.5 (38)"
48311,"""McMullen, (TX)""",-1,
48313,"""Madison, (TX)""",17,"16.6 - 20.3 (37)"
48315,"""Marion, (TX)""",29.1,"28.7 - 88.3 (36)"
48317,"""Martin, (TX)""",-1,
48319,"""Mason, (TX)""",-1,
48321,"""Matagorda, (TX)""",17.9,"16.6 - 20.3 (37)"
48323,"""Maverick, (TX)""",36,"28.7 - 88.3 (36)"
48325,"""Medina, (TX)""",15.5,"5.8 - 16.5 (38)"
48327,"""Menard, (TX)""",-1,
48329,"""Midland, (TX)""",15.4,"5.8 - 16.5 (38)"
48331,"""Milam, (TX)""",12.3,"5.8 - 16.5 (38)"
48333,"""Mills, (TX)""",-1,
48335,"""Mitchell, (TX)""",17.6,"16.6 - 20.3 (37)"
48337,"""Montague, (TX)""",25.6,"24.1 - 28.6 (38)"
48339,"""Montgomery, (TX)""",24.1,"24.1 - 28.6 (38)"
48341,"""Moore, (TX)""",25.7,"24.1 - 28.6 (38)"
48343,"""Morris, (TX)""",18.2,"16.6 - 20.3 (37)"
48345,"""Motley, (TX)""",-1,
48347,"""Nacogdoches, (TX)""",25.9,"24.1 - 28.6 (38)"
48349,"""Navarro, (TX)""",22.9,"20.4 - 24.0 (38)"
48351,"""Newton, (TX)""",19.7,"16.6 - 20.3 (37)"
48353,"""Nolan, (TX)""",28.6,"24.1 - 28.6 (38)"
48355,"""Nueces, (TX)""",23.3,"20.4 - 24.0 (38)"
48357,"""Ochiltree, (TX)""",-1,
48359,"""Oldham, (TX)""",-1,
48361,"""Orange, (TX)""",27.5,"24.1 - 28.6 (38)"
48363,"""Palo Pinto, (TX)""",23.5,"20.4 - 24.0 (38)"
48365,"""Panola, (TX)""",20.3,"16.6 - 20.3 (37)"
48367,"""Parker, (TX)""",20,"16.6 - 20.3 (37)"
48369,"""Parmer, (TX)""",-1,
48371,"""Pecos, (TX)""",27.8,"24.1 - 28.6 (38)"
48373,"""Polk, (TX)""",22.3,"20.4 - 24.0 (38)"
48375,"""Potter, (TX)""",14.3,"5.8 - 16.5 (38)"
48377,"""Presidio, (TX)""",-1,
48379,"""Rains, (TX)""",17.4,"16.6 - 20.3 (37)"
48381,"""Randall, (TX)""",15.1,"5.8 - 16.5 (38)"
48383,"""Reagan, (TX)""",-1,
48385,"""Real, (TX)""",-1,
48387,"""Red River, (TX)""",47.8,"28.7 - 88.3 (36)"
48389,"""Reeves, (TX)""",24.9,"24.1 - 28.6 (38)"
48391,"""Refugio, (TX)""",-1,
48393,"""Roberts, (TX)""",-1,
48395,"""Robertson, (TX)""",23.3,"20.4 - 24.0 (38)"
48397,"""Rockwall, (TX)""",17.1,"16.6 - 20.3 (37)"
48399,"""Runnels, (TX)""",-1,
48401,"""Rusk, (TX)""",28.1,"24.1 - 28.6 (38)"
48403,"""Sabine, (TX)""",18.1,"16.6 - 20.3 (37)"
48405,"""San Augustine, (TX)""",21.7,"20.4 - 24.0 (38)"
48407,"""San Jacinto, (TX)""",37.1,"28.7 - 88.3 (36)"
48409,"""San Patricio, (TX)""",25.8,"24.1 - 28.6 (38)"
48411,"""San Saba, (TX)""",-1,
48413,"""Schleicher, (TX)""",-1,
48415,"""Scurry, (TX)""",26.7,"24.1 - 28.6 (38)"
48417,"""Shackelford, (TX)""",-1,
48419,"""Shelby, (TX)""",30,"28.7 - 88.3 (36)"
48421,"""Sherman, (TX)""",-1,
48423,"""Smith, (TX)""",16.3,"5.8 - 16.5 (38)"
48425,"""Somervell, (TX)""",35.8,"28.7 - 88.3 (36)"
48427,"""Starr, (TX)""",33.2,"28.7 - 88.3 (36)"
48429,"""Stephens, (TX)""",21.5,"20.4 - 24.0 (38)"
48431,"""Sterling, (TX)""",-1,
48433,"""Stonewall, (TX)""",-1,
48435,"""Sutton, (TX)""",-1,
48437,"""Swisher, (TX)""",-1,
48439,"""Tarrant, (TX)""",17.6,"16.6 - 20.3 (37)"
48441,"""Taylor, (TX)""",17.5,"16.6 - 20.3 (37)"
48443,"""Terrell, (TX)""",-1,
48445,"""Terry, (TX)""",39.8,"28.7 - 88.3 (36)"
48447,"""Throckmorton, (TX)""",-1,
48449,"""Titus, (TX)""",28.6,"24.1 - 28.6 (38)"
48451,"""Tom Green, (TX)""",13.2,"5.8 - 16.5 (38)"
48453,"""Travis, (TX)""",15.7,"5.8 - 16.5 (38)"
48455,"""Trinity, (TX)""",31.6,"28.7 - 88.3 (36)"
48457,"""Tyler, (TX)""",19.3,"16.6 - 20.3 (37)"
48459,"""Upshur, (TX)""",25.1,"24.1 - 28.6 (38)"
48461,"""Upton, (TX)""",-1,
48463,"""Uvalde, (TX)""",24.4,"24.1 - 28.6 (38)"
48465,"""Val Verde, (TX)""",27.1,"24.1 - 28.6 (38)"
48467,"""Van Zandt, (TX)""",25.4,"24.1 - 28.6 (38)"
48469,"""Victoria, (TX)""",20.9,"20.4 - 24.0 (38)"
48471,"""Walker, (TX)""",18,"16.6 - 20.3 (37)"
48473,"""Waller, (TX)""",20.4,"20.4 - 24.0 (38)"
48475,"""Ward, (TX)""",16.5,"5.8 - 16.5 (38)"
48477,"""Washington, (TX)""",18.9,"16.6 - 20.3 (37)"
48479,"""Webb, (TX)""",26.9,"24.1 - 28.6 (38)"
48481,"""Wharton, (TX)""",20.6,"20.4 - 24.0 (38)"
48483,"""Wheeler, (TX)""",-1,
48485,"""Wichita, (TX)""",16.3,"5.8 - 16.5 (38)"
48487,"""Wilbarger, (TX)""",23.7,"20.4 - 24.0 (38)"
48489,"""Willacy, (TX)""",35.8,"28.7 - 88.3 (36)"
48491,"""Williamson, (TX)""",16.5,"5.8 - 16.5 (38)"
48493,"""Wilson, (TX)""",13.2,"5.8 - 16.5 (38)"
48495,"""Winkler, (TX)""",-1,
48497,"""Wise, (TX)""",13.8,"5.8 - 16.5 (38)"
48499,"""Wood, (TX)""",20.8,"20.4 - 24.0 (38)"
48501,"""Yoakum, (TX)""",-1,
48503,"""Young, (TX)""",14,"5.8 - 16.5 (38)"
48505,"""Zapata, (TX)""",33.9,"28.7 - 88.3 (36)"
48507,"""Zavala, (TX)""",29.4,"28.7 - 88.3 (36)"
