,cnty_fips,display_name,Y,theme_range,gender,race,year
111,48223,"""Hopkins, (TX)""",-1.0,,2,2,2007-2009
112,48225,"""Houston, (TX)""",28.7,24.8 - 32.5 (9),2,2,2007-2009
113,48227,"""Howard, (TX)""",-1.0,,2,2,2007-2009
114,48229,"""Hudspeth, (TX)""",-1.0,,2,2,2007-2009
115,48231,"""Hunt, (TX)""",-1.0,,2,2,2007-2009
116,48233,"""Hutchinson, (TX)""",-1.0,,2,2,2007-2009
117,48235,"""Irion, (TX)""",-1.0,,2,2,2007-2009
118,48237,"""Jack, (TX)""",-1.0,,2,2,2007-2009
119,48239,"""Jackson, (TX)""",-1.0,,2,2,2007-2009
120,48241,"""Jasper, (TX)""",-1.0,,2,2,2007-2009
121,48243,"""Jeff Davis, (TX)""",-1.0,,2,2,2007-2009
122,48245,"""Jefferson, (TX)""",32.5,24.8 - 32.5 (9),2,2,2007-2009
123,48247,"""Jim Hogg, (TX)""",-1.0,,2,2,2007-2009
124,48249,"""Jim Wells, (TX)""",-1.0,,2,2,2007-2009
125,48251,"""Johnson, (TX)""",-1.0,,2,2,2007-2009
126,48253,"""Jones, (TX)""",-1.0,,2,2,2007-2009
127,48255,"""Karnes, (TX)""",-1.0,,2,2,2007-2009
128,48257,"""Kaufman, (TX)""",-1.0,,2,2,2007-2009
129,48259,"""Kendall, (TX)""",-1.0,,2,2,2007-2009
130,48261,"""Kenedy, (TX)""",-1.0,,2,2,2007-2009
131,48263,"""Kent, (TX)""",-1.0,,2,2,2007-2009
132,48265,"""Kerr, (TX)""",-1.0,,2,2,2007-2009
133,48267,"""Kimble, (TX)""",-1.0,,2,2,2007-2009
134,48269,"""King, (TX)""",-1.0,,2,2,2007-2009
135,48271,"""Kinney, (TX)""",-1.0,,2,2,2007-2009
136,48273,"""Kleberg, (TX)""",-1.0,,2,2,2007-2009
137,48275,"""Knox, (TX)""",-1.0,,2,2,2007-2009
138,48277,"""Lamar, (TX)""",36.4,32.6 - 39.0 (9),2,2,2007-2009
139,48279,"""Lamb, (TX)""",-1.0,,2,2,2007-2009
140,48281,"""Lampasas, (TX)""",-1.0,,2,2,2007-2009
141,48283,"""La Salle, (TX)""",-1.0,,2,2,2007-2009
142,48285,"""Lavaca, (TX)""",-1.0,,2,2,2007-2009
143,48287,"""Lee, (TX)""",-1.0,,2,2,2007-2009
144,48289,"""Leon, (TX)""",-1.0,,2,2,2007-2009
145,48291,"""Liberty, (TX)""",33.8,32.6 - 39.0 (9),2,2,2007-2009
146,48293,"""Limestone, (TX)""",54.8,53.0 - 159.0 (8),2,2,2007-2009
147,48295,"""Lipscomb, (TX)""",-1.0,,2,2,2007-2009
148,48297,"""Live Oak, (TX)""",-1.0,,2,2,2007-2009
149,48299,"""Llano, (TX)""",-1.0,,2,2,2007-2009
150,48301,"""Loving, (TX)""",-1.0,,2,2,2007-2009
151,48303,"""Lubbock, (TX)""",34.2,32.6 - 39.0 (9),2,2,2007-2009
152,48305,"""Lynn, (TX)""",-1.0,,2,2,2007-2009
153,48307,"""McCulloch, (TX)""",-1.0,,2,2,2007-2009
154,48309,"""McLennan, (TX)""",22.7,13.7 - 24.7 (9),2,2,2007-2009
155,48311,"""McMullen, (TX)""",-1.0,,2,2,2007-2009
156,48313,"""Madison, (TX)""",-1.0,,2,2,2007-2009
157,48315,"""Marion, (TX)""",-1.0,,2,2,2007-2009
158,48317,"""Martin, (TX)""",-1.0,,2,2,2007-2009
159,48319,"""Mason, (TX)""",-1.0,,2,2,2007-2009
160,48321,"""Matagorda, (TX)""",-1.0,,2,2,2007-2009
161,48323,"""Maverick, (TX)""",-1.0,,2,2,2007-2009
162,48325,"""Medina, (TX)""",-1.0,,2,2,2007-2009
163,48327,"""Menard, (TX)""",-1.0,,2,2,2007-2009
164,48329,"""Midland, (TX)""",28.3,24.8 - 32.5 (9),2,2,2007-2009
165,48331,"""Milam, (TX)""",-1.0,,2,2,2007-2009
166,48333,"""Mills, (TX)""",-1.0,,2,2,2007-2009
167,48335,"""Mitchell, (TX)""",-1.0,,2,2,2007-2009
168,48337,"""Montague, (TX)""",-1.0,,2,2,2007-2009
169,48339,"""Montgomery, (TX)""",51.6,39.1 - 52.9 (9),2,2,2007-2009
170,48341,"""Moore, (TX)""",-1.0,,2,2,2007-2009
171,48343,"""Morris, (TX)""",-1.0,,2,2,2007-2009
172,48345,"""Motley, (TX)""",-1.0,,2,2,2007-2009
173,48347,"""Nacogdoches, (TX)""",51.8,39.1 - 52.9 (9),2,2,2007-2009
174,48349,"""Navarro, (TX)""",47.4,39.1 - 52.9 (9),2,2,2007-2009
175,48351,"""Newton, (TX)""",-1.0,,2,2,2007-2009
176,48353,"""Nolan, (TX)""",-1.0,,2,2,2007-2009
177,48355,"""Nueces, (TX)""",29.9,24.8 - 32.5 (9),2,2,2007-2009
178,48357,"""Ochiltree, (TX)""",-1.0,,2,2,2007-2009
179,48359,"""Oldham, (TX)""",-1.0,,2,2,2007-2009
180,48361,"""Orange, (TX)""",62.5,53.0 - 159.0 (8),2,2,2007-2009
181,48363,"""Palo Pinto, (TX)""",-1.0,,2,2,2007-2009
182,48365,"""Panola, (TX)""",-1.0,,2,2,2007-2009
183,48367,"""Parker, (TX)""",-1.0,,2,2,2007-2009
184,48369,"""Parmer, (TX)""",-1.0,,2,2,2007-2009
185,48371,"""Pecos, (TX)""",-1.0,,2,2,2007-2009
186,48373,"""Polk, (TX)""",-1.0,,2,2,2007-2009
187,48375,"""Potter, (TX)""",-1.0,,2,2,2007-2009
188,48377,"""Presidio, (TX)""",-1.0,,2,2,2007-2009
189,48379,"""Rains, (TX)""",-1.0,,2,2,2007-2009
190,48381,"""Randall, (TX)""",-1.0,,2,2,2007-2009
191,48383,"""Reagan, (TX)""",-1.0,,2,2,2007-2009
192,48385,"""Real, (TX)""",-1.0,,2,2,2007-2009
193,48387,"""Red River, (TX)""",94.9,53.0 - 159.0 (8),2,2,2007-2009
194,48389,"""Reeves, (TX)""",-1.0,,2,2,2007-2009
195,48391,"""Refugio, (TX)""",-1.0,,2,2,2007-2009
196,48393,"""Roberts, (TX)""",-1.0,,2,2,2007-2009
197,48395,"""Robertson, (TX)""",-1.0,,2,2,2007-2009
198,48397,"""Rockwall, (TX)""",-1.0,,2,2,2007-2009
199,48399,"""Runnels, (TX)""",-1.0,,2,2,2007-2009
200,48401,"""Rusk, (TX)""",50.7,39.1 - 52.9 (9),2,2,2007-2009
201,48403,"""Sabine, (TX)""",-1.0,,2,2,2007-2009
202,48405,"""San Augustine, (TX)""",-1.0,,2,2,2007-2009
203,48407,"""San Jacinto, (TX)""",159.0,53.0 - 159.0 (8),2,2,2007-2009
204,48409,"""San Patricio, (TX)""",-1.0,,2,2,2007-2009
205,48411,"""San Saba, (TX)""",-1.0,,2,2,2007-2009
206,48413,"""Schleicher, (TX)""",-1.0,,2,2,2007-2009
207,48415,"""Scurry, (TX)""",-1.0,,2,2,2007-2009
208,48417,"""Shackelford, (TX)""",-1.0,,2,2,2007-2009
209,48419,"""Shelby, (TX)""",52.1,39.1 - 52.9 (9),2,2,2007-2009
210,48421,"""Sherman, (TX)""",-1.0,,2,2,2007-2009
211,48423,"""Smith, (TX)""",30.5,24.8 - 32.5 (9),2,2,2007-2009
212,48425,"""Somervell, (TX)""",-1.0,,2,2,2007-2009
213,48427,"""Starr, (TX)""",-1.0,,2,2,2007-2009
214,48429,"""Stephens, (TX)""",-1.0,,2,2,2007-2009
215,48431,"""Sterling, (TX)""",-1.0,,2,2,2007-2009
216,48433,"""Stonewall, (TX)""",-1.0,,2,2,2007-2009
217,48435,"""Sutton, (TX)""",-1.0,,2,2,2007-2009
218,48437,"""Swisher, (TX)""",-1.0,,2,2,2007-2009
219,48439,"""Tarrant, (TX)""",23.9,13.7 - 24.7 (9),2,2,2007-2009
220,48441,"""Taylor, (TX)""",-1.0,,2,2,2007-2009
221,48443,"""Terrell, (TX)""",-1.0,,2,2,2007-2009
222,48445,"""Terry, (TX)""",-1.0,,2,2,2007-2009
223,48447,"""Throckmorton, (TX)""",-1.0,,2,2,2007-2009
224,48449,"""Titus, (TX)""",-1.0,,2,2,2007-2009
225,48451,"""Tom Green, (TX)""",-1.0,,2,2,2007-2009
226,48453,"""Travis, (TX)""",35.2,32.6 - 39.0 (9),2,2,2007-2009
227,48455,"""Trinity, (TX)""",-1.0,,2,2,2007-2009
228,48457,"""Tyler, (TX)""",-1.0,,2,2,2007-2009
229,48459,"""Upshur, (TX)""",64.7,53.0 - 159.0 (8),2,2,2007-2009
230,48461,"""Upton, (TX)""",-1.0,,2,2,2007-2009
231,48463,"""Uvalde, (TX)""",-1.0,,2,2,2007-2009
232,48465,"""Val Verde, (TX)""",-1.0,,2,2,2007-2009
233,48467,"""Van Zandt, (TX)""",-1.0,,2,2,2007-2009
234,48469,"""Victoria, (TX)""",41.9,39.1 - 52.9 (9),2,2,2007-2009
235,48471,"""Walker, (TX)""",25.8,24.8 - 32.5 (9),2,2,2007-2009
236,48473,"""Waller, (TX)""",42.4,39.1 - 52.9 (9),2,2,2007-2009
237,48475,"""Ward, (TX)""",-1.0,,2,2,2007-2009
238,48477,"""Washington, (TX)""",-1.0,,2,2,2007-2009
239,48479,"""Webb, (TX)""",-1.0,,2,2,2007-2009
240,48481,"""Wharton, (TX)""",39.0,32.6 - 39.0 (9),2,2,2007-2009
241,48483,"""Wheeler, (TX)""",-1.0,,2,2,2007-2009
242,48485,"""Wichita, (TX)""",33.3,32.6 - 39.0 (9),2,2,2007-2009
243,48487,"""Wilbarger, (TX)""",-1.0,,2,2,2007-2009
244,48489,"""Willacy, (TX)""",-1.0,,2,2,2007-2009
245,48491,"""Williamson, (TX)""",-1.0,,2,2,2007-2009
246,48493,"""Wilson, (TX)""",-1.0,,2,2,2007-2009
247,48495,"""Winkler, (TX)""",-1.0,,2,2,2007-2009
248,48497,"""Wise, (TX)""",-1.0,,2,2,2007-2009
249,48499,"""Wood, (TX)""",-1.0,,2,2,2007-2009
250,48501,"""Yoakum, (TX)""",-1.0,,2,2,2007-2009
251,48503,"""Young, (TX)""",-1.0,,2,2,2007-2009
252,48505,"""Zapata, (TX)""",-1.0,,2,2,2007-2009
253,48507,"""Zavala, (TX)""",-1.0,,2,2,2007-2009
0,48001,"""Anderson, (TX)""",-1.0,,2,3,2007-2009
1,48003,"""Andrews, (TX)""",-1.0,,2,3,2007-2009
2,48005,"""Angelina, (TX)""",-1.0,,2,3,2007-2009
3,48007,"""Aransas, (TX)""",-1.0,,2,3,2007-2009
4,48009,"""Archer, (TX)""",-1.0,,2,3,2007-2009
5,48011,"""Armstrong, (TX)""",-1.0,,2,3,2007-2009
6,48013,"""Atascosa, (TX)""",-1.0,,2,3,2007-2009
7,48015,"""Austin, (TX)""",-1.0,,2,3,2007-2009
8,48017,"""Bailey, (TX)""",-1.0,,2,3,2007-2009
9,48019,"""Bandera, (TX)""",-1.0,,2,3,2007-2009
10,48021,"""Bastrop, (TX)""",-1.0,,2,3,2007-2009
11,48023,"""Baylor, (TX)""",-1.0,,2,3,2007-2009
12,48025,"""Bee, (TX)""",-1.0,,2,3,2007-2009
13,48027,"""Bell, (TX)""",-1.0,,2,3,2007-2009
14,48029,"""Bexar, (TX)""",23.3,13.8 - 23.3 (6),2,3,2007-2009
15,48031,"""Blanco, (TX)""",-1.0,,2,3,2007-2009
16,48033,"""Borden, (TX)""",-1.0,,2,3,2007-2009
17,48035,"""Bosque, (TX)""",-1.0,,2,3,2007-2009
18,48037,"""Bowie, (TX)""",-1.0,,2,3,2007-2009
19,48039,"""Brazoria, (TX)""",-1.0,,2,3,2007-2009
20,48041,"""Brazos, (TX)""",40.5,34.3 - 46.6 (5),2,3,2007-2009
21,48043,"""Brewster, (TX)""",-1.0,,2,3,2007-2009
22,48045,"""Briscoe, (TX)""",-1.0,,2,3,2007-2009
23,48047,"""Brooks, (TX)""",81.5,46.7 - 81.5 (5),2,3,2007-2009
24,48049,"""Brown, (TX)""",-1.0,,2,3,2007-2009
25,48051,"""Burleson, (TX)""",-1.0,,2,3,2007-2009
26,48053,"""Burnet, (TX)""",-1.0,,2,3,2007-2009
27,48055,"""Caldwell, (TX)""",-1.0,,2,3,2007-2009
28,48057,"""Calhoun, (TX)""",-1.0,,2,3,2007-2009
29,48059,"""Callahan, (TX)""",-1.0,,2,3,2007-2009
30,48061,"""Cameron, (TX)""",30.8,23.4 - 30.8 (7),2,3,2007-2009
31,48063,"""Camp, (TX)""",-1.0,,2,3,2007-2009
32,48065,"""Carson, (TX)""",-1.0,,2,3,2007-2009
33,48067,"""Cass, (TX)""",-1.0,,2,3,2007-2009
34,48069,"""Castro, (TX)""",-1.0,,2,3,2007-2009
35,48071,"""Chambers, (TX)""",-1.0,,2,3,2007-2009
36,48073,"""Cherokee, (TX)""",-1.0,,2,3,2007-2009
37,48075,"""Childress, (TX)""",-1.0,,2,3,2007-2009
38,48077,"""Clay, (TX)""",-1.0,,2,3,2007-2009
39,48079,"""Cochran, (TX)""",-1.0,,2,3,2007-2009
40,48081,"""Coke, (TX)""",-1.0,,2,3,2007-2009
41,48083,"""Coleman, (TX)""",-1.0,,2,3,2007-2009
42,48085,"""Collin, (TX)""",-1.0,,2,3,2007-2009
43,48087,"""Collingsworth, (TX)""",-1.0,,2,3,2007-2009
44,48089,"""Colorado, (TX)""",-1.0,,2,3,2007-2009
45,48091,"""Comal, (TX)""",-1.0,,2,3,2007-2009
46,48093,"""Comanche, (TX)""",-1.0,,2,3,2007-2009
47,48095,"""Concho, (TX)""",-1.0,,2,3,2007-2009
48,48097,"""Cooke, (TX)""",-1.0,,2,3,2007-2009
49,48099,"""Coryell, (TX)""",-1.0,,2,3,2007-2009
50,48101,"""Cottle, (TX)""",-1.0,,2,3,2007-2009
51,48103,"""Crane, (TX)""",-1.0,,2,3,2007-2009
52,48105,"""Crockett, (TX)""",-1.0,,2,3,2007-2009
53,48107,"""Crosby, (TX)""",-1.0,,2,3,2007-2009
54,48109,"""Culberson, (TX)""",-1.0,,2,3,2007-2009
55,48111,"""Dallam, (TX)""",-1.0,,2,3,2007-2009
56,48113,"""Dallas, (TX)""",13.8,13.8 - 23.3 (6),2,3,2007-2009
57,48115,"""Dawson, (TX)""",-1.0,,2,3,2007-2009
58,48117,"""Deaf Smith, (TX)""",-1.0,,2,3,2007-2009
59,48119,"""Delta, (TX)""",-1.0,,2,3,2007-2009
60,48121,"""Denton, (TX)""",-1.0,,2,3,2007-2009
61,48123,"""DeWitt, (TX)""",-1.0,,2,3,2007-2009
62,48125,"""Dickens, (TX)""",-1.0,,2,3,2007-2009
63,48127,"""Dimmit, (TX)""",-1.0,,2,3,2007-2009
64,48129,"""Donley, (TX)""",-1.0,,2,3,2007-2009
65,48131,"""Duval, (TX)""",-1.0,,2,3,2007-2009
66,48133,"""Eastland, (TX)""",-1.0,,2,3,2007-2009
67,48135,"""Ector, (TX)""",30.8,23.4 - 30.8 (7),2,3,2007-2009
68,48137,"""Edwards, (TX)""",-1.0,,2,3,2007-2009
69,48139,"""Ellis, (TX)""",-1.0,,2,3,2007-2009
70,48141,"""El Paso, (TX)""",15.0,13.8 - 23.3 (6),2,3,2007-2009
71,48143,"""Erath, (TX)""",-1.0,,2,3,2007-2009
72,48145,"""Falls, (TX)""",-1.0,,2,3,2007-2009
73,48147,"""Fannin, (TX)""",-1.0,,2,3,2007-2009
74,48149,"""Fayette, (TX)""",-1.0,,2,3,2007-2009
75,48151,"""Fisher, (TX)""",-1.0,,2,3,2007-2009
76,48153,"""Floyd, (TX)""",-1.0,,2,3,2007-2009
77,48155,"""Foard, (TX)""",-1.0,,2,3,2007-2009
78,48157,"""Fort Bend, (TX)""",-1.0,,2,3,2007-2009
79,48159,"""Franklin, (TX)""",-1.0,,2,3,2007-2009
80,48161,"""Freestone, (TX)""",-1.0,,2,3,2007-2009
81,48163,"""Frio, (TX)""",-1.0,,2,3,2007-2009
82,48165,"""Gaines, (TX)""",-1.0,,2,3,2007-2009
83,48167,"""Galveston, (TX)""",35.9,34.3 - 46.6 (5),2,3,2007-2009
84,48169,"""Garza, (TX)""",-1.0,,2,3,2007-2009
85,48171,"""Gillespie, (TX)""",-1.0,,2,3,2007-2009
86,48173,"""Glasscock, (TX)""",-1.0,,2,3,2007-2009
87,48175,"""Goliad, (TX)""",-1.0,,2,3,2007-2009
88,48177,"""Gonzales, (TX)""",-1.0,,2,3,2007-2009
89,48179,"""Gray, (TX)""",-1.0,,2,3,2007-2009
90,48181,"""Grayson, (TX)""",-1.0,,2,3,2007-2009
91,48183,"""Gregg, (TX)""",-1.0,,2,3,2007-2009
92,48185,"""Grimes, (TX)""",-1.0,,2,3,2007-2009
93,48187,"""Guadalupe, (TX)""",-1.0,,2,3,2007-2009
94,48189,"""Hale, (TX)""",-1.0,,2,3,2007-2009
95,48191,"""Hall, (TX)""",-1.0,,2,3,2007-2009
96,48193,"""Hamilton, (TX)""",-1.0,,2,3,2007-2009
97,48195,"""Hansford, (TX)""",-1.0,,2,3,2007-2009
98,48197,"""Hardeman, (TX)""",-1.0,,2,3,2007-2009
99,48199,"""Hardin, (TX)""",-1.0,,2,3,2007-2009
100,48201,"""Harris, (TX)""",15.8,13.8 - 23.3 (6),2,3,2007-2009
101,48203,"""Harrison, (TX)""",-1.0,,2,3,2007-2009
102,48205,"""Hartley, (TX)""",-1.0,,2,3,2007-2009
103,48207,"""Haskell, (TX)""",-1.0,,2,3,2007-2009
104,48209,"""Hays, (TX)""",-1.0,,2,3,2007-2009
105,48211,"""Hemphill, (TX)""",-1.0,,2,3,2007-2009
106,48213,"""Henderson, (TX)""",-1.0,,2,3,2007-2009
107,48215,"""Hidalgo, (TX)""",32.0,30.9 - 34.2 (3),2,3,2007-2009
108,48217,"""Hill, (TX)""",-1.0,,2,3,2007-2009
109,48219,"""Hockley, (TX)""",-1.0,,2,3,2007-2009
110,48221,"""Hood, (TX)""",-1.0,,2,3,2007-2009
111,48223,"""Hopkins, (TX)""",-1.0,,2,3,2007-2009
112,48225,"""Houston, (TX)""",-1.0,,2,3,2007-2009
113,48227,"""Howard, (TX)""",-1.0,,2,3,2007-2009
114,48229,"""Hudspeth, (TX)""",-1.0,,2,3,2007-2009
115,48231,"""Hunt, (TX)""",-1.0,,2,3,2007-2009
116,48233,"""Hutchinson, (TX)""",-1.0,,2,3,2007-2009
117,48235,"""Irion, (TX)""",-1.0,,2,3,2007-2009
118,48237,"""Jack, (TX)""",-1.0,,2,3,2007-2009
119,48239,"""Jackson, (TX)""",-1.0,,2,3,2007-2009
120,48241,"""Jasper, (TX)""",-1.0,,2,3,2007-2009
121,48243,"""Jeff Davis, (TX)""",-1.0,,2,3,2007-2009
122,48245,"""Jefferson, (TX)""",-1.0,,2,3,2007-2009
123,48247,"""Jim Hogg, (TX)""",-1.0,,2,3,2007-2009
124,48249,"""Jim Wells, (TX)""",33.3,30.9 - 34.2 (3),2,3,2007-2009
125,48251,"""Johnson, (TX)""",-1.0,,2,3,2007-2009
126,48253,"""Jones, (TX)""",-1.0,,2,3,2007-2009
127,48255,"""Karnes, (TX)""",-1.0,,2,3,2007-2009
128,48257,"""Kaufman, (TX)""",-1.0,,2,3,2007-2009
129,48259,"""Kendall, (TX)""",-1.0,,2,3,2007-2009
130,48261,"""Kenedy, (TX)""",-1.0,,2,3,2007-2009
131,48263,"""Kent, (TX)""",-1.0,,2,3,2007-2009
132,48265,"""Kerr, (TX)""",-1.0,,2,3,2007-2009
133,48267,"""Kimble, (TX)""",-1.0,,2,3,2007-2009
134,48269,"""King, (TX)""",-1.0,,2,3,2007-2009
135,48271,"""Kinney, (TX)""",-1.0,,2,3,2007-2009
136,48273,"""Kleberg, (TX)""",66.3,46.7 - 81.5 (5),2,3,2007-2009
137,48275,"""Knox, (TX)""",-1.0,,2,3,2007-2009
138,48277,"""Lamar, (TX)""",-1.0,,2,3,2007-2009
139,48279,"""Lamb, (TX)""",-1.0,,2,3,2007-2009
140,48281,"""Lampasas, (TX)""",-1.0,,2,3,2007-2009
141,48283,"""La Salle, (TX)""",-1.0,,2,3,2007-2009
142,48285,"""Lavaca, (TX)""",-1.0,,2,3,2007-2009
143,48287,"""Lee, (TX)""",-1.0,,2,3,2007-2009
144,48289,"""Leon, (TX)""",-1.0,,2,3,2007-2009
145,48291,"""Liberty, (TX)""",-1.0,,2,3,2007-2009
146,48293,"""Limestone, (TX)""",-1.0,,2,3,2007-2009
147,48295,"""Lipscomb, (TX)""",-1.0,,2,3,2007-2009
148,48297,"""Live Oak, (TX)""",-1.0,,2,3,2007-2009
149,48299,"""Llano, (TX)""",-1.0,,2,3,2007-2009
150,48301,"""Loving, (TX)""",-1.0,,2,3,2007-2009
151,48303,"""Lubbock, (TX)""",24.7,23.4 - 30.8 (7),2,3,2007-2009
152,48305,"""Lynn, (TX)""",-1.0,,2,3,2007-2009
153,48307,"""McCulloch, (TX)""",-1.0,,2,3,2007-2009
154,48309,"""McLennan, (TX)""",-1.0,,2,3,2007-2009
155,48311,"""McMullen, (TX)""",-1.0,,2,3,2007-2009
156,48313,"""Madison, (TX)""",-1.0,,2,3,2007-2009
157,48315,"""Marion, (TX)""",-1.0,,2,3,2007-2009
158,48317,"""Martin, (TX)""",-1.0,,2,3,2007-2009
159,48319,"""Mason, (TX)""",-1.0,,2,3,2007-2009
160,48321,"""Matagorda, (TX)""",-1.0,,2,3,2007-2009
161,48323,"""Maverick, (TX)""",46.6,34.3 - 46.6 (5),2,3,2007-2009
162,48325,"""Medina, (TX)""",69.3,46.7 - 81.5 (5),2,3,2007-2009
163,48327,"""Menard, (TX)""",-1.0,,2,3,2007-2009
164,48329,"""Midland, (TX)""",-1.0,,2,3,2007-2009
165,48331,"""Milam, (TX)""",-1.0,,2,3,2007-2009
166,48333,"""Mills, (TX)""",-1.0,,2,3,2007-2009
167,48335,"""Mitchell, (TX)""",-1.0,,2,3,2007-2009
168,48337,"""Montague, (TX)""",-1.0,,2,3,2007-2009
169,48339,"""Montgomery, (TX)""",-1.0,,2,3,2007-2009
170,48341,"""Moore, (TX)""",-1.0,,2,3,2007-2009
171,48343,"""Morris, (TX)""",-1.0,,2,3,2007-2009
172,48345,"""Motley, (TX)""",-1.0,,2,3,2007-2009
173,48347,"""Nacogdoches, (TX)""",-1.0,,2,3,2007-2009
174,48349,"""Navarro, (TX)""",-1.0,,2,3,2007-2009
175,48351,"""Newton, (TX)""",-1.0,,2,3,2007-2009
176,48353,"""Nolan, (TX)""",-1.0,,2,3,2007-2009
177,48355,"""Nueces, (TX)""",34.7,34.3 - 46.6 (5),2,3,2007-2009
178,48357,"""Ochiltree, (TX)""",-1.0,,2,3,2007-2009
179,48359,"""Oldham, (TX)""",-1.0,,2,3,2007-2009
180,48361,"""Orange, (TX)""",-1.0,,2,3,2007-2009
181,48363,"""Palo Pinto, (TX)""",-1.0,,2,3,2007-2009
182,48365,"""Panola, (TX)""",-1.0,,2,3,2007-2009
183,48367,"""Parker, (TX)""",-1.0,,2,3,2007-2009
184,48369,"""Parmer, (TX)""",-1.0,,2,3,2007-2009
185,48371,"""Pecos, (TX)""",-1.0,,2,3,2007-2009
186,48373,"""Polk, (TX)""",-1.0,,2,3,2007-2009
187,48375,"""Potter, (TX)""",-1.0,,2,3,2007-2009
188,48377,"""Presidio, (TX)""",-1.0,,2,3,2007-2009
189,48379,"""Rains, (TX)""",-1.0,,2,3,2007-2009
190,48381,"""Randall, (TX)""",-1.0,,2,3,2007-2009
191,48383,"""Reagan, (TX)""",-1.0,,2,3,2007-2009
192,48385,"""Real, (TX)""",-1.0,,2,3,2007-2009
193,48387,"""Red River, (TX)""",-1.0,,2,3,2007-2009
194,48389,"""Reeves, (TX)""",-1.0,,2,3,2007-2009
195,48391,"""Refugio, (TX)""",-1.0,,2,3,2007-2009
196,48393,"""Roberts, (TX)""",-1.0,,2,3,2007-2009
197,48395,"""Robertson, (TX)""",-1.0,,2,3,2007-2009
198,48397,"""Rockwall, (TX)""",-1.0,,2,3,2007-2009
199,48399,"""Runnels, (TX)""",-1.0,,2,3,2007-2009
200,48401,"""Rusk, (TX)""",-1.0,,2,3,2007-2009
201,48403,"""Sabine, (TX)""",-1.0,,2,3,2007-2009
202,48405,"""San Augustine, (TX)""",-1.0,,2,3,2007-2009
203,48407,"""San Jacinto, (TX)""",-1.0,,2,3,2007-2009
204,48409,"""San Patricio, (TX)""",46.7,46.7 - 81.5 (5),2,3,2007-2009
205,48411,"""San Saba, (TX)""",-1.0,,2,3,2007-2009
206,48413,"""Schleicher, (TX)""",-1.0,,2,3,2007-2009
207,48415,"""Scurry, (TX)""",-1.0,,2,3,2007-2009
208,48417,"""Shackelford, (TX)""",-1.0,,2,3,2007-2009
209,48419,"""Shelby, (TX)""",-1.0,,2,3,2007-2009
210,48421,"""Sherman, (TX)""",-1.0,,2,3,2007-2009
211,48423,"""Smith, (TX)""",-1.0,,2,3,2007-2009
212,48425,"""Somervell, (TX)""",-1.0,,2,3,2007-2009
213,48427,"""Starr, (TX)""",34.2,30.9 - 34.2 (3),2,3,2007-2009
214,48429,"""Stephens, (TX)""",-1.0,,2,3,2007-2009
215,48431,"""Sterling, (TX)""",-1.0,,2,3,2007-2009
216,48433,"""Stonewall, (TX)""",-1.0,,2,3,2007-2009
217,48435,"""Sutton, (TX)""",-1.0,,2,3,2007-2009
218,48437,"""Swisher, (TX)""",-1.0,,2,3,2007-2009
219,48439,"""Tarrant, (TX)""",20.5,13.8 - 23.3 (6),2,3,2007-2009
220,48441,"""Taylor, (TX)""",-1.0,,2,3,2007-2009
221,48443,"""Terrell, (TX)""",-1.0,,2,3,2007-2009
222,48445,"""Terry, (TX)""",-1.0,,2,3,2007-2009
223,48447,"""Throckmorton, (TX)""",-1.0,,2,3,2007-2009
224,48449,"""Titus, (TX)""",-1.0,,2,3,2007-2009
225,48451,"""Tom Green, (TX)""",24.0,23.4 - 30.8 (7),2,3,2007-2009
226,48453,"""Travis, (TX)""",20.2,13.8 - 23.3 (6),2,3,2007-2009
227,48455,"""Trinity, (TX)""",-1.0,,2,3,2007-2009
228,48457,"""Tyler, (TX)""",-1.0,,2,3,2007-2009
229,48459,"""Upshur, (TX)""",-1.0,,2,3,2007-2009
230,48461,"""Upton, (TX)""",-1.0,,2,3,2007-2009
231,48463,"""Uvalde, (TX)""",37.0,34.3 - 46.6 (5),2,3,2007-2009
232,48465,"""Val Verde, (TX)""",30.8,23.4 - 30.8 (7),2,3,2007-2009
233,48467,"""Van Zandt, (TX)""",-1.0,,2,3,2007-2009
234,48469,"""Victoria, (TX)""",26.9,23.4 - 30.8 (7),2,3,2007-2009
235,48471,"""Walker, (TX)""",-1.0,,2,3,2007-2009
236,48473,"""Waller, (TX)""",-1.0,,2,3,2007-2009
237,48475,"""Ward, (TX)""",-1.0,,2,3,2007-2009
238,48477,"""Washington, (TX)""",-1.0,,2,3,2007-2009
239,48479,"""Webb, (TX)""",25.3,23.4 - 30.8 (7),2,3,2007-2009
240,48481,"""Wharton, (TX)""",-1.0,,2,3,2007-2009
241,48483,"""Wheeler, (TX)""",-1.0,,2,3,2007-2009
242,48485,"""Wichita, (TX)""",-1.0,,2,3,2007-2009
243,48487,"""Wilbarger, (TX)""",-1.0,,2,3,2007-2009
244,48489,"""Willacy, (TX)""",70.1,46.7 - 81.5 (5),2,3,2007-2009
245,48491,"""Williamson, (TX)""",-1.0,,2,3,2007-2009
246,48493,"""Wilson, (TX)""",-1.0,,2,3,2007-2009
247,48495,"""Winkler, (TX)""",-1.0,,2,3,2007-2009
248,48497,"""Wise, (TX)""",-1.0,,2,3,2007-2009
249,48499,"""Wood, (TX)""",-1.0,,2,3,2007-2009
250,48501,"""Yoakum, (TX)""",-1.0,,2,3,2007-2009
